Author 1,Author 2,Weights
JungWoo Ha,Jeonghee Kim,1.0
Qin Lv,Jeremy Blackburn,1.0
Richard Han,Jeremy Blackburn,1.0
Shivakant Mishra,Jeremy Blackburn,1.0
Jeremy R. Manning,Kenneth A. Norman,1.0
Michael J. Anderson,Jeremy R. Manning,1.0
Mihai Capota,Jeremy R. Manning,1.0
Jeremy R. Manning,Peter J. Ramadge,1.0
Po-Hsuan Chen,Jeremy R. Manning,1.0
Theodore L. Willke,Jeremy R. Manning,1.0
Xia Zhu,Jeremy R. Manning,1.0
Yida Wang,Jeremy R. Manning,1.0
Jesse Davis,Pascal Fua,1.0
Jesse Freitas,Sibel Adali,1.0
Mai H. Nguyen,Jessica Block,1.0
Mehrdad Yazdani,Jessica Block,1.0
Jessica Lin 0001,Martin Braun,1.0
Jessica Lin 0001,Nital Patel,1.0
Xing Wang 0011,Jessica Lin 0001,1.0
Jessica Su,Sharad Goel,1.0
Jesús Camacho-Rodríguez,Melanie Herschel,1.0
Jesús Camacho-Rodríguez,Soudip Roy Chowdhury,1.0
Jey Kottalam,Jialin Liu 0002,1.0
Jey Kottalam,Jim Harrell,1.0
Jey Kottalam,Jiyan Yang,1.0
Jey Kottalam,Kristyn J. Maschhoff,1.0
Lisa Gerhardt,Jey Kottalam,1.0
Michael F. Ringenburg,Jey Kottalam,1.0
Jey Kottalam,Michael W. Mahoney,1.0
Jey Kottalam,Prabhat,1.0
Jey Kottalam,Pramod Sharma,1.0
Jey Kottalam,Shane Canon,1.0
Jey Kottalam,Venkat Krishnamurthy,1.0
Ryohei Fujimaki,Ji Liu 0002,1.0
Yukitaka Kusumura,Ji Liu 0002,1.0
Luis Pineda-Morales,Ji Liu 0003,1.0
Ji Liu 0003,Marta Mattoso,1.0
Ji Liu 0003,Patrick Valduriez,1.0
Jia Li,Shakti Sinha,1.0
Jia Li,Viet Ha-Thuc,1.0
Jia Li,Xudong Liu,1.0
Jia Li,Yang Cao 0012,1.0
Li Gao,Jia Wu 0001,1.0
Qinzhe Zhang,Jia Wu 0001,1.0
Jia Wu 0001,Weixue Lu,1.0
Jia Wu 0001,Yue Hu 0002,1.0
Jia Wu 0001,Zhi Qiao,1.0
Jia Xu 0003,Minjing Zhang,1.0
Jia Xu 0003,Naphtali Rishe,1.0
Qifeng Zhou,Jia Xu 0003,1.0
Qing Wang 0016,Jia Xu 0003,1.0
Jia Xu 0003,Shu-Ching Chen,1.0
Jia Xu 0003,Steven Luis,1.0
Tao Li 0001,Jia Xu 0003,1.0
Jia Xu 0003,Wentao Wang 0006,1.0
Wubai Zhou,Jia Xu 0003,1.0
Jia Xu 0003,Yue Huang,1.0
Jia Zeng,Jianfeng Yan,1.0
Jianwei Zhang,Jia Zeng,1.0
Ke Deng,Jia Zeng,1.0
Jia Zeng,Lionel M. Ni,1.0
Jia Zeng,Mingxuan Yuan,3.0
Nan Cao,Jia Zeng,1.0
Tao Gu,Jia Zeng,1.0
Jia Zeng,Weixiong Rao,2.0
Wenchao Wu,Jia Zeng,1.0
Yijian Zhu,Jia Zeng,1.0
Yixian Zheng,Jia Zeng,1.0
Zhengqing Zhang,Jia Zeng,1.0
Jianpeng Hou,Jiafeng Guo,1.0
Jun Xu 0001,Jiafeng Guo,1.0
Liu Yang 0005,Jiafeng Guo,1.0
Ping Li,Jiafeng Guo,1.0
Jiafeng Guo,Qingyao Ai,3.0
Tianyou Guo,Jiafeng Guo,1.0
Jiafeng Guo,W. Bruce Croft,3.0
Xiaohui Yan,Jiafeng Guo,1.0
Jiafeng Guo,Xueqi Cheng,1.0
Jiafeng Guo,Yixing Fan,2.0
Zhaohui Li,Jiafeng Guo,1.0
Jiafeng Hu,Reynold Cheng,1.0
Jiafeng Hu,Siqiang Luo,1.0
Jiafeng Hu,Xiaowei Wu 0001,1.0
Jiafeng Hu,Yixiang Fang,1.0
Martin Ester,Jiajun Bu,2.0
Yikang Liao,Jiajun Bu,1.0
Jiajun Bu,Yu Zhu,2.0
Jiajun Bu,Ziyu Guan,2.0
Jialin Liu 0002,Jim Harrell,1.0
Jialin Liu 0002,Jiyan Yang,1.0
Jialin Liu 0002,Kristyn J. Maschhoff,1.0
Lisa Gerhardt,Jialin Liu 0002,1.0
Michael F. Ringenburg,Jialin Liu 0002,1.0
Jialin Liu 0002,Michael W. Mahoney,1.0
Jialin Liu 0002,Prabhat,1.0
Jialin Liu 0002,Pramod Sharma,1.0
Jialin Liu 0002,Shane Canon,1.0
Jialin Liu 0002,Venkat Krishnamurthy,1.0
Zongcheng Ji,Jialong Han,1.0
Jialu Liu,Jiawei Han 0001,1.0
Jialu Liu,Jingbo Shang,1.0
Jialu Liu,Taylor Cassidy,1.0
Jialu Liu,Xiang Ren 0001,1.0
T. Ryan Hoens,Jian Jiao 0007,1.0
Ying Shan,Jian Jiao 0007,1.0
Yiu-ming Cheung,Jian Lou 0001,1.0
Yong Wu,Jian Lu 0001,1.0
Yuan Yao 0001,Jian Lu 0001,1.0
Jian Pei,Jiannan Wang,1.0
Liang-Hao Huang,Jian Pei,1.0
Jian Pei,Linda Fu Xiao,1.0
Lingyang Chu,Jian Pei,1.0
Jian Pei,Ming-Syan Chen,1.0
Mingdong Ou,Jian Pei,1.0
Peng Cui 0001,Jian Pei,1.0
Wang-Chien Lee,Jian Pei,1.0
Jian Pei,Wenwu Zhu 0001,1.0
Jian Pei,Yi Yuan 0005,1.0
Zhefeng Wang,Jian Pei,1.0
Jian Pei,Zijin Zhao,1.0
Zimu Zheng,Jian Pei,1.0
Jian Pei,Ziwei Zhang,1.0
Rongda Zhu,Jian Peng 0001,1.0
Jian Tang 0005,Jingzhou Liu,1.0
Jian Tang 0005,Ming Zhang 0004,1.0
Jian Tang 0005,Qiaozhu Mei,1.0
Jian Tang,Qiaozhu Mei,1.0
Wei Ai,Jian Tang,1.0
Xuanzhe Liu,Jian Tang,1.0
Yang Wang,Jian Tang,1.0
Yao Li 0006,Jian Tang,1.0
Jian Xing,Zongyang Ma,1.0
Jun Wang 0012,Jian Xu,1.0
Li Zhou,Jian Xu,1.0
Jian Xu,Mingzhen Xia,1.0
Tianxiong Zhou,Jian Xu,1.0
Weinan Zhang 0001,Jian Xu,1.0
Yinglong Xia,Jian Xu,1.0
Khoa Doan,Jian Zhang,1.0
Kwo-Sen Kuo,Jian Zhang,1.0
Thomas L. Clune,Jian Zhang,1.0
Yao-Ming Yang,Jian-Huang Lai,1.0
Josiane Mothe,Jian-Yun Nie,1.0
Romain Deveaud,Jian-Yun Nie,1.0
Zhenwei Du,Jian-wei Jiang,1.0
Jianbo Yang,Jianneng Cao,1.0
Jianbo Yang,Min Wu 0008,1.0
Jianbo Yang,Peilin Zhao,1.0
Tam T. Nguyen,Jianbo Yang,1.0
Jianbo Yang,Wei Chen,1.0
Wei Zha,Jianbo Yang,1.0
Jianbo Yuan,Jiebo Luo,2.0
Jianbo Yuan,Khalifeh AlJadda,1.0
Jianbo Yuan,Mohammed Korayem,1.0
Jianbo Yuan,Quanzeng You,1.0
Jianbo Yuan,Walid Shalaby,1.0
Yuchen Wu,Jianbo Yuan,1.0
Jianfei Chen 0001,Jun Zhu 0001,2.0
Jianfei Chen 0001,Shixia Liu,1.0
Yuan Yang,Jianfei Chen 0001,1.0
Jiangtao Cui,Jianfeng Ma 0001,1.0
Xiaobin Lin,Jianfeng Ma 0001,1.0
Jianwei Zhang,Jianfeng Yan,1.0
Mingxuan Yuan,Jianfeng Yan,1.0
Weixiong Rao,Jianfeng Yan,1.0
Lei Wang 0004,Jianfeng Zhan,1.0
Rui Ren,Jianfeng Zhan,1.0
Jianfeng Zhan,Tianxu Yi,1.0
Zhen Jia 0001,Jianfeng Zhan,1.0
Xiaoyi Fan,Jiangchuan Liu,1.0
Jiangfeng Zeng,Ke Zhou 0001,1.0
Jiangfeng Zeng,Xiao Ma,1.0
Jiangtao Cui,Xiaobin Lin,1.0
Roohollah Etemadi,Jianguo Lu,1.0
Jianguo Lu,Yung H. Tsin,1.0
Jiwei Tan,Jianguo Xiao,1.0
Xiaojun Wan 0001,Jianguo Xiao,1.0
Jiangye Yuan,Olufemi A. Omitaomu,1.0
Jiangyun Mao,Wei Wang 0009,1.0
Jiangyun Mao,Weiwei Sun,1.0
Jiangyun Mao,Ziyang Chen,1.0
Jianhua Yin,Jianyong Wang 0001,1.0
Jiliang Tang,Jianhui Chen,1.0
Mianwei Zhou,Jianhui Chen,1.0
Tim Daly Jr.,Jianhui Chen,1.0
Jianhui Chen,Yi Chang 0001,1.0
Yuening Hu,Jianhui Chen,1.0
Jianliang Gao,Jianxin Wang,1.0
Jianliang Gao,Ping Liu,1.0
Jianliang Gao,Weimao Ke,1.0
Jianliang Gao,Xiaohua Hu 0001,1.0
Peilin Zhao,Jianling Sun,1.0
Steven C. H. Hoi,Jianling Sun,1.0
Jianmin Wang 0001,Jinrui Zhang,1.0
Mingsheng Long,Jianmin Wang 0001,1.0
Jianmin Wang 0001,Philip S. Yu,1.0
Jianmin Wang 0001,Qiang Yang 0001,1.0
Jianmin Wang 0001,Raymond K. Wong,1.0
Xiangdong Huang,Jianmin Wang 0001,1.0
Yue Cao 0001,Jianmin Wang 0001,1.0
Lingyang Chu,Jiannan Wang,1.0
Zhefeng Wang,Jiannan Wang,1.0
Jiannan Wang,Zijin Zhao,1.0
Jianneng Cao,Min Wu 0008,1.0
Jianneng Cao,Peilin Zhao,1.0
Tam T. Nguyen,Jianneng Cao,1.0
Jianneng Cao,Wei Chen,1.0
Wei Zha,Jianneng Cao,1.0
Jun Xu 0001,Jianpeng Hou,1.0
Jianpeng Hou,Ping Li,1.0
Tianyou Guo,Jianpeng Hou,1.0
Xiaohui Yan,Jianpeng Hou,1.0
Jianpeng Hou,Xueqi Cheng,1.0
Jianpeng Hou,Zhaohui Li,1.0
Jianpeng Xu,Jiayu Zhou,2.0
Kaixiang Lin,Jianpeng Xu,1.0
Jianpeng Xu,Lifeng Luo,1.0
Jianpeng Xu,Pang-Ning Tan,1.0
Jianpeng Xu,Shuiwang Ji,1.0
Jianpeng Xu,Xi Liu,1.0
Jiaqi Ma 0001,Jianping Cao,1.0
Lifang He 0001,Jianping Cao,1.0
Jianping Cao,Linlin Shen,1.0
Jianping Cao,Philip S. Yu,1.0
Nathaniel Huber-Fliflet,Jianping Zhang,1.0
Rishi Chhatwal,Jianping Zhang,1.0
Robert Keeling,Jianping Zhang,1.0
Jianqiang Shen,Sean O'Donnell,1.0
Sahin Cem Geyik,Jianqiang Shen,1.0
Jianqiang Shen,Santanu Kolay,1.0
Sergey Faleev,Jianqiang Shen,1.0
Yi-Cheng Chen,Jianquan Liu,1.0
Le Gruenwald,Jianting Zhang,1.0
Jianwei Zhang,Mingxuan Yuan,1.0
Jianwei Zhang,Weixiong Rao,1.0
Jianwu Wang,Ketan Patil,1.0
Jianwu Wang,Mitchell A. Schepps,1.0
Jianwu Wang,Qingquan Zhang,1.0
Jianwu Wang,Tamara B. Harris,1.0
Tiantian Xie,Jianwu Wang,1.0
Jianwu Wang,Ting Zhu,2.0
Jianwu Wang,Wenbin Zhang,1.0
Jianwu Wang,Zhichuan Huang,2.0
Ke Zhang 0013,Jianwu Xu,1.0
Jianwu Xu,Konstantinos Pelechrinis,1.0
Jianwu Xu,Martin Renqiang Min,1.0
Lu Chen,Jianxin Li 0001,1.0
Jianxin Li 0001,Rui Zhou 0001,1.0
Xiaochun Yang 0001,Jianxin Li 0001,1.0
Ping Liu,Jianxin Wang,1.0
Weimao Ke,Jianxin Wang,1.0
Jianxin Wang,Xiaohua Hu 0001,1.0
Jing Xiao,Jianzong Wang,1.0
Xin Mu,Jianzong Wang,1.0
Jianzong Wang,Zhi-Hua Zhou,1.0
Lifang He 0001,Jiaqi Ma 0001,1.0
Jiaqi Ma 0001,Linlin Shen,1.0
Jiaqi Ma 0001,Philip S. Yu,1.0
Xin Li,Jiawei Cai,1.0
Zhihao Huang,Jiawei Cai,1.0
Jiawei Han 0001,Jing Gao 0004,2.0
Jingbo Shang,Jiawei Han 0001,2.0
Keyang Zhang,Jiawei Han 0001,1.0
Lance M. Kaplan,Jiawei Han 0001,1.0
Luming Zhang,Jiawei Han 0001,1.0
Malú Castellanos,Jiawei Han 0001,1.0
Meichun Hsu,Jiawei Han 0001,1.0
Meng Jiang 0001,Jiawei Han 0001,1.0
Meng Qu,Jiawei Han 0001,1.0
Mengting Wan,Jiawei Han 0001,1.0
Qi Li 0012,Jiawei Han 0001,1.0
Quan Yuan 0001,Jiawei Han 0001,1.0
Ran Wang,Jiawei Han 0001,1.0
Ricardo Baeza-Yates,Jiawei Han 0001,1.0
Shulong Tan,Jiawei Han 0001,1.0
Tarique Siddiqui,Jiawei Han 0001,1.0
Taylor Cassidy,Jiawei Han 0001,1.0
Tim Hanratty,Jiawei Han 0001,1.0
Wei Fan 0001,Jiawei Han 0001,1.0
Wenqi He,Jiawei Han 0001,1.0
Xiang Ren 0001,Jiawei Han 0001,3.0
Xiangyu Chen,Jiawei Han 0001,1.0
Jiawei Han 0001,Xifeng Yan,1.0
Yang Li,Jiawei Han 0001,1.0
Yi Chang 0001,Jiawei Han 0001,1.0
Jiawei Zhang 0001,Philip S. Yu,4.0
Jiawei Zhang 0001,Qiang Zhu 0002,1.0
Jiawei Zhang 0001,Qianyi Zhan,1.0
Qingbo Hu,Jiawei Zhang 0001,1.0
Sihong Xie,Jiawei Zhang 0001,1.0
Jiawei Zhang 0001,Songtao Guo,1.0
Xiao Pan,Jiawei Zhang 0001,1.0
Jiawei Zhang 0001,Yuanhua Lv,1.0
Jiaxin Jiang,Peipei Yi,1.0
Jiaxin Jiang,Xiaohui Yu 0001,1.0
Jiaxin Jiang,Zhiwei Zhang,1.0
Juergen Heit,Jiayi Liu,1.0
Jiayi Liu,Mohak Shah,1.0
Kaixiang Lin,Jiayu Zhou,1.0
Jiayu Zhou,Lifeng Luo,1.0
Jiayu Zhou,Pang-Ning Tan,1.0
Shuiwang Ji,Jiayu Zhou,1.0
Jiayu Zhou,Xi Liu,1.0
Lingfei Wu,Jie Chen,1.0
Jie Chen,Rui Yan,1.0
Jiezhong Qiu,Jie Tang 0001,1.0
Jie Tang 0001,John E. Hopcroft,1.0
Jie Tang 0001,Keke Cai,1.0
Liangyue Li,Jie Tang 0001,1.0
Jie Tang 0001,Michalis Vazirgiannis,1.0
Jie Tang 0001,Philip S. Yu,1.0
Jie Tang 0001,Qiang Yang 0001,1.0
Sihong Xie,Jie Tang 0001,1.0
Jie Tang 0001,Wei Fan 0001,1.0
Jie Tang 0001,Yang Yang 0009,1.0
Yixuan Li,Jie Tang 0001,1.0
Yuan Yao 0001,Jie Tang 0001,1.0
Yuan Yuan,Jie Tang 0001,1.0
Jie Tang 0001,Zheng Lu,1.0
Jie Tang 0001,Zhong Su,1.0
Jieping Ye,Jie Wang 0005,2.0
Paul M. Thompson,Jie Wang 0005,1.0
Qingyang Li,Jie Wang 0005,1.0
Shuang Qiu,Jie Wang 0005,1.0
Shuiwang Ji,Jie Wang 0005,1.0
Yan Li 0052,Jie Wang 0005,1.0
Tianyu Wo,Jie Xu 0007,1.0
Yaxiao Liu,Jie Xu 0007,1.0
Yuandong Wang,Jie Xu 0007,1.0
Jie Yin,Xingquan Zhu,1.0
Yu-Ru Lin,Jie Yin,1.0
Khalifeh AlJadda,Jiebo Luo,1.0
Ling He,Jiebo Luo,1.0
Mohammed Korayem,Jiebo Luo,1.0
Nabil Hossain,Jiebo Luo,1.0
Numair Sani,Jiebo Luo,1.0
Quanzeng You,Jiebo Luo,1.0
Jiebo Luo,Richard Niemi,1.0
Roghayeh Feizi,Jiebo Luo,1.0
Ruihua Song,Jiebo Luo,1.0
Jiebo Luo,Thuy-vy Thi Nguyen,1.0
Tianran Hu,Jiebo Luo,5.0
Walid Shalaby,Jiebo Luo,1.0
Xing Xie 0001,Jiebo Luo,1.0
Jiebo Luo,Xiyang Zhang,1.0
Yang Feng 0001,Jiebo Luo,2.0
Yiheng Zhou,Jiebo Luo,1.0
Yingzi Wang,Jiebo Luo,1.0
Yu Wang 0041,Jiebo Luo,3.0
Yu-Ru Lin,Jiebo Luo,1.0
Yuchen Wu,Jiebo Luo,1.0
Yucheng Li,Jiebo Luo,1.0
Yuheng Hu,Jiebo Luo,1.0
Yuncheng Li,Jiebo Luo,2.0
John C. S. Lui,Jiefeng Cheng,1.0
Qin Liu,Jiefeng Cheng,1.0
Zhenguo Li,Jiefeng Cheng,1.0
Jiejun Xu,Kang-Yu Ni,1.0
Jiejun Xu,Samuel D. Johnson,1.0
Jiejun Xu,Tsai-Ching Lu,1.0
Nada Basit,Jieming Bin,1.0
Jieming Bin,Yijun He,1.0
Yutong Zhang,Jieming Bin,1.0
Jun Liu 0003,Jieping Ye,1.0
Kai Zhang 0001,Jieping Ye,1.0
Liang Zhao 0002,Jieping Ye,1.0
Milad Makkie,Jieping Ye,2.0
Mojtaba Sedigh Fazli,Jieping Ye,1.0
Jieping Ye,Naren Ramakrishnan,1.0
Paul M. Thompson,Jieping Ye,1.0
Pinghua Gong,Jieping Ye,2.0
Qingyang Li,Jieping Ye,1.0
Ruiwen Zhang,Jieping Ye,1.0
Shandian Zhe,Jieping Ye,1.0
Jieping Ye,Shannon Quinn,2.0
Shuang Qiu,Jieping Ye,1.0
Shuiwang Ji,Jieping Ye,1.0
Tao Yang 0016,Jieping Ye,1.0
Jieping Ye,Tianming Liu,2.0
Xiang Li 0001,Jieping Ye,2.0
Xiaotong Shen,Jieping Ye,1.0
Yan Li 0052,Jieping Ye,1.0
Yuan Qi 0001,Jieping Ye,1.0
Zhengzhang Chen,Jieping Ye,1.0
Zhi Nie,Jieping Ye,1.0
Zhi Wei,Jieping Ye,1.0
Jieting Wu,Lina Yu,1.0
Yanfu Zhou,Jieting Wu,1.0
Jieting Wu,Zhenghong Tang,1.0
Jiezhong Qiu,John E. Hopcroft,1.0
Jiezhong Qiu,Qiang Yang 0001,1.0
Jiezhong Qiu,Yixuan Li,1.0
Jiezhong Qiu,Zheng Lu,1.0
Jifan Chen,Qi Zhang 0001,1.0
Jifan Chen,Xuanjing Huang,1.0
Lizhong Wu,Jignesh Parmar,1.0
Jignesh Parmar,Ramana Yerneni,1.0
Jihun Choi,Jonghem Youn,1.0
Jihun Choi,Sang-goo Lee,1.0
Jiliang Tang,Mark A. Hasegawa-Johnson,1.0
Jiliang Tang,Mianwei Zhou,1.0
Pritam Gundecha,Jiliang Tang,1.0
Shiyu Chang,Jiliang Tang,1.0
Suhang Wang,Jiliang Tang,3.0
Suhas Ranganath,Jiliang Tang,1.0
Jiliang Tang,Thomas S. Huang,1.0
Jiliang Tang,Tim Daly Jr.,1.0
Jiliang Tang,Xia Hu,2.0
Yang Zhang 0001,Jiliang Tang,1.0
Jiliang Tang,Yi Chang 0001,3.0
Yuening Hu,Jiliang Tang,1.0
Yunlong He,Jiliang Tang,1.0
Polina Rozenshtein,Jilles Vreeken,1.0
Roel Bertens,Jilles Vreeken,1.0
Jim C. Huang,Rodolphe Jenatton,1.0
Jiyan Yang,Jim Harrell,1.0
Kristyn J. Maschhoff,Jim Harrell,1.0
Lisa Gerhardt,Jim Harrell,1.0
Michael F. Ringenburg,Jim Harrell,1.0
Jim Harrell,Michael W. Mahoney,1.0
Jim Harrell,Prabhat,1.0
Pramod Sharma,Jim Harrell,1.0
Shane Canon,Jim Harrell,1.0
Jim Harrell,Venkat Krishnamurthy,1.0
Jim Pivarski,Robert L. Grossman,1.0
Michael Thompson,Jimeng Sun,1.0
Mohammad Taha Bahadori,Jimeng Sun,2.0
You Chen,Jimeng Sun,1.0
Yuyu Zhang,Jimeng Sun,1.0
Zhijun Yin,Jimeng Sun,1.0
Peng Cheng 0001,Jiming Chen 0001,1.0
Xiaoxia Jia,Jiming Chen 0001,1.0
Jinfeng Rao,Jimmy J. Lin,1.0
Jimmy J. Lin,Mark D. Smucker,1.0
Jimmy J. Lin,Olga Vechtomova,1.0
Rakesh Guttikonda,Jimmy J. Lin,1.0
Jitendra Kumar 0001,Jimmy W. Voyles,1.0
Robert Records,Jimmy W. Voyles,1.0
Jin Cho,Mina Sartipi,1.0
Jin Cho,Nancy Fell,1.0
Zhen Hu,Jin Cho,1.0
Jin Qi,Mahmoud Daneshmand,1.0
Kai Yang 0001,Jin Yang,1.0
Ruilin Liu,Jin Yang,1.0
Tao Quan,Jin Yang,1.0
Yanjia Sun,Jin Yang,1.0
Qi Zhang 0001,Jindou Wu,1.0
Jindou Wu,Xuanjing Huang,1.0
Yeyun Gong,Jindou Wu,1.0
Jinfeng Li,Ruihao Zhao,1.0
Jinfeng Li,Yunjian Zhao,1.0
Jinfeng Li,Yuzhen Huang,1.0
Kush R. Varshney,Jinfeng Yi,1.0
Raya Horesh,Jinfeng Yi,1.0
Lance M. Kaplan,Jing Gao 0004,1.0
Jing Gao 0004,Lu Su,3.0
Mengting Wan,Jing Gao 0004,1.0
Jing Gao 0004,Philip S. Yu,1.0
Qi Li 0012,Jing Gao 0004,3.0
Jing Gao 0004,Shiyu Wang,1.0
Sihong Xie,Jing Gao 0004,1.0
Jing Gao 0004,Wei Fan 0001,2.0
Xiangyu Chen,Jing Gao 0004,1.0
Yaliang Li,Jing Gao 0004,2.0
Jing Gao 0004,Yunlong Feng,1.0
Jing Gao 0004,Zhaoran Wang,1.0
Xin Mu,Jing Xiao,1.0
Jing Xiao,Zhi-Hua Zhou,1.0
Shaojie Tang,Jing Yuan 0002,1.0
Shueh-Han Shih,Jing-Yao Lin,1.0
Jing-Yao Lin,Xin-Rong Chen,1.0
Yuh-Jye Lee,Jing-Yao Lin,1.0
Jingbo Shang,Malú Castellanos,1.0
Jingbo Shang,Meichun Hsu,1.0
Jingbo Shang,Taylor Cassidy,1.0
Xiang Ren 0001,Jingbo Shang,1.0
Jinghe Song,Jinpeng Huai,1.0
Jinghe Song,Shuai Ma 0001,1.0
Jinghe Song,Xuelian Lin,1.0
Qirong Ho,Jingxuan Wang,1.0
Shonali Krishnaswamy,Jingxuan Wang,1.0
The Anh Dang,Jingxuan Wang,1.0
Wenqing Lin,Jingxuan Wang,1.0
Jingyuan Yang,March Liao,1.0
Jingyuan Yang,Mingfei Teng,1.0
Zhiwen Yu 0001,Jingyuan Yang,1.0
Jingyuan Zhang,Mianwei Zhou,1.0
Jingyuan Zhang,Philip S. Yu,1.0
Jingyuan Zhang,Sihong Xie,1.0
Jingyuan Zhang,Yi Chang 0001,1.0
Jingzhou Liu,Ming Zhang 0004,1.0
Jingzhou Liu,Qiaozhu Mei,1.0
Jinjin Guo,Zhiguo Gong,1.0
Jinjun Chen,Kotagiri Ramamohanarao,1.0
Wanchun Dou,Jinjun Chen,1.0
Xuyun Zhang,Jinjun Chen,1.0
Jinjun Chen,Zoran Salcic,1.0
Kincho H. Law,Jinkyoo Park,1.0
Max Ferguson,Jinkyoo Park,1.0
Raunak Bhinge,Jinkyoo Park,1.0
Jinkyoo Park,Yung-Tsun Tina Lee,1.0
Jun Wang 0023,Jinmao Wei,1.0
Jinmao Wei,Zhenglu Yang,1.0
Jinna Lv,Peigang Qiu,1.0
Jinna Lv,Shuai Yang,1.0
Shuai Ma 0001,Jinpeng Huai,1.0
Xuelian Lin,Jinpeng Huai,1.0
Raymond K. Wong,Jinrui Zhang,1.0
Xiangdong Huang,Jinrui Zhang,1.0
Jiwan Lee,Jinsu Ahn,1.0
Jinxue Zhang,Xia Hu,1.0
Jinxue Zhang,Yanchao Zhang,1.0
Shuo He,Jinzhi Hua,1.0
Jinzhi Hua,Weihuai Liu,1.0
Xibo Zhou,Jinzhi Hua,1.0
Yanjun Xu,Jinzhi Hua,1.0
Jiongqian Liang,Patrick K. Nicholson,1.0
Jiongqian Liang,Srinivasan Parthasarathy 0001,2.0
Madhu Shashanka,Jisheng Wang,1.0
Min-Yi Shen,Jisheng Wang,1.0
Jisun An,Sonia Alonso Saenz De Oger,1.0
Jisun An,Yelena Mejova,1.0
Jitendra Kumar 0001,Robert Records,1.0
Jun-Zhe Wang,Jiun-Long Huang,1.0
Wen-Yueh Shih,Jiun-Long Huang,1.0
Jiun-Long Huang,Yi-Cheng Chen,1.0
Jiwei Tan,Xiaojun Wan 0001,1.0
Jiwon Hong,Myung-Hwan Jang,1.0
Jiwon Hong,Sang-Wook Kim,1.0
Yong-Yeon Jo,Jiwon Hong,1.0
Min-Hee Jang,Jiwoon Ha,1.0
Sang-Wook Kim,Jiwoon Ha,1.0
U Kang,Jiwoon Ha,1.0
Kristyn J. Maschhoff,Jiyan Yang,1.0
Lisa Gerhardt,Jiyan Yang,1.0
Michael F. Ringenburg,Jiyan Yang,1.0
Jiyan Yang,Michael W. Mahoney,1.0
Jiyan Yang,Prabhat,1.0
Pramod Sharma,Jiyan Yang,1.0
Shane Canon,Jiyan Yang,1.0
Jiyan Yang,Venkat Krishnamurthy,1.0
Jun He 0006,Jiye Wang,1.0
Jiye Wang,Nan Zeng,1.0
Yue Zhang,Jiye Wang,1.0
Joaquim F. Silva,José C. Cunha,1.0
Joe Chalfoun,Mary Brady,1.0
Mylene Simon,Joe Chalfoun,1.0
Joe Chalfoun,Peter Bajcsy,1.0
Julian Katz-Samuels,Joe Walsh,1.0
Kenneth Joseph,Joe Walsh,1.0
Joe Walsh,Lauren Haynes,2.0
Madian Khabsa,Joe Walsh,1.0
Matthew Burgess,Joe Walsh,1.0
Matthew Heston,Joe Walsh,1.0
Joe Walsh,Rayid Ghani,3.0
Samuel Carton,Joe Walsh,1.0
Vrushank Vora,Joe Walsh,1.0
Youngsoo Park,Joe Walsh,1.0
Joel Brooks,John V. Guttag,1.0
Joel Brooks,Matthew Kerr,1.0
Ping Zhang 0016,Joel Dudley,1.0
Joel R. Tetreault,Yashar Mehdad,1.0
Joel R. Tetreault,Yi Chang 0001,1.0
Joemon M. Jose,Long Chen 0008,1.0
Rami Suleiman Alkhawaldeh,Joemon M. Jose,1.0
Joemon M. Jose,Weinan Zhang 0001,1.0
Rocco Langone,Johan A. K. Suykens,1.0
Johanna Margareta Forsberg,Raghava Rao Mukkamala,1.0
Johanna Margareta Forsberg,Ravi Vatrapu,1.0
Johanna Margareta Forsberg,Sigrid Viken Hemstad,1.0
Johannes Dahse,Nick Nikiforakis,1.0
Oleksii Starov,Johannes Dahse,1.0
Johannes Dahse,Syed Sharique Ahmad,1.0
Johannes Dahse,Thorsten Holz,1.0
Johannes Frohnhofen,Julian Risch,1.0
Johannes Frohnhofen,Sebastian Kruse 0001,1.0
Susanne Bülow,Johannes Frohnhofen,1.0
Johannes Frohnhofen,Thorsten Papenbrock,1.0
Tobias Bleifuß,Johannes Frohnhofen,1.0
S. Sathiya Keerthi,Johannes Gehrke,1.0
Sundararajan Sellamanickam,Johannes Gehrke,1.0
Suresh Parthasarathy,Johannes Gehrke,1.0
Vishwajit Kolathur,Johannes Gehrke,1.0
Johannes Klaus Fichte,Kismet Ekinci,1.0
Matthias Uflacker,Johannes Klaus Fichte,1.0
Matthieu-P. Schapranow,Johannes Klaus Fichte,1.0
Murat Sariyar,Johannes Klaus Fichte,1.0
Sebastian C. Semler,Johannes Klaus Fichte,1.0
Johannes Klaus Fichte,Thomas Zahn,1.0
Matthew Coole,John A. Mariani,1.0
Paul Rayson,John A. Mariani,1.0
Vinay Kumar Bingi,John A. Miller,1.0
Vishnu Gowda Harish,John A. Miller,1.0
Nada Basit,John A. Stankovic,1.0
Tianshu Zhou,John A. Stankovic,1.0
Xiao Liu,John A. Stankovic,1.0
Xiaoyu Wang,John A. Stankovic,1.0
Yunfei Guan,John A. Stankovic,1.0
Stephen Bonner,John Brennan,2.0
Laura L. Tupper,John C. Handley,1.0
Qin Liu,John C. S. Lui,1.0
Shuigeng Zhou,John C. S. Lui,1.0
