Author 1,Author 2,Weights
Roy Cheria,Urmimala Sarka,1.0
William J. Tolone,Roy Cheria,1.0
Roy Yaari,Vera Maljkovic,1.0
Rubén Cuevas,Ángel Cuevas,1.0
Ruchi Shah,Shaoshuai Zhang,1.0
Ruchi Shah,Ying Lin,1.0
Xiao-Yuan Jing,Ruchuan Wang 0001,1.0
Yi-mu Ji,Ruchuan Wang 0001,1.0
Ruey-Cheng Chen,W. Bruce Croft,1.0
Yingrui Yang,Ruhan Wang,1.0
Rui Bo,Xiaolin Li,1.0
Yanjie Fu,Rui Bo,1.0
Rui Chen 0012,Soo-Hyun Choi,1.0
Xi Liu 0011,Rui Chen 0012,1.0
Xianshan Qu,Rui Chen 0012,1.0
Rui Chen 0012,Yong Ge,1.0
Tingting He,Rui Fan,1.0
Rui Fan,Wenji Zhou,1.0
Rui Fan,Xinhui Tu,1.0
Yufan Wang,Rui Fan,1.0
Rui Li,Wenjun Jiang,1.0
Xiao Liu,Rui Li,1.0
Xiaotao Gu,Rui Li,1.0
Yan Wang,Rui Li,1.0
Yuxiao Dong,Rui Li,1.0
Rui Liu,V. S. Subrahmanian,1.0
Rui Miao,Xia Zhang,1.0
Rui Wang 0032,Wenqi Ren,1.0
Rui Wang 0032,Xiaochun Cao,1.0
Xuezhi Tong,Rui Wang 0032,1.0
Rui Wang,Xiaochun Cao,1.0
Tao Zhang,Rui Yan 0001,2.0
Wei Zhou,Rui Yan 0001,1.0
Wenpeng Hu,Rui Yan 0001,2.0
Rui Yan 0001,Xiangliang Zhang 0001,1.0
Yang Song,Rui Yan 0001,2.0
Zhenxin Fu,Rui Yan 0001,1.0
Xinyi Lin,Rui Yan,1.0
Yunxiang Zhao,Rui Zhang 0003,1.0
Rui Zhang 0017,Yada Zhu,1.0
Rui Zhang 0017,Yifan Hu,1.0
Rui Zhang 0017,Yinglong Xia,1.0
Ruihong Huang,Shaoxu Song,1.0
Ruihong Huang,Zhicheng Liu,1.0
Ruihong Huang,Zhiwei Chen,1.0
Ruihong Qiu,Zi Huang,1.0
Ruiming Tang,Yingzhi Chen,1.0
Ruiming Tang,Yuzhou Zhang,1.0
Ruirui Li,Wei Wang 0010,1.0
Ruirui Li,Xian Wu,1.0
Ruirui Li,Yunhong Zhou,1.0
Ruiwei Zhu,Shouke Qin,1.0
Ruiwei Zhu,Tao Deng,1.0
Xiao Yang,Ruiwei Zhu,1.0
Ruiwei Zhu,Yanfeng Zhu 0003,1.0
Ruiwei Zhu,Zhi Guo,1.0
Ruiwei Zhu,Zongyao Ding,1.0
Wenjin Yan,Ruixuan Li,1.0
Ruixuan Li,Xiwu Gu,1.0
Ruixuan Li,Yuhua Li,1.0
Suyun Zhao,Ruixuan Liu,1.0
Xiaoying Zhang,Ruixuan Liu,1.0
Ruiyang Yin,Ting Zhong,1.0
Ruizhe Ma,Soukaina Filali Boubrahimi,1.0
Ruizhe Zhang 0005,Shaoping Ma,1.0
Yiqun Liu 0001,Ruizhe Zhang 0005,1.0
Ruizhu Huang,Silvia Liverani,1.0
Ruizhu Huang,Weijia Xu,2.0
Ruizhu Huang,Yinzhi Wang,1.0
Rujing Yao,Yingchun Ye,1.0
Stephanie H. Cook,Rumi Chunara,1.0
Zhengyi Li,Rumi Chunara,1.0
Runhua Jiang,Xiaoqin Zhang 0002,1.0
Runshi Liu,Yiqun Yang,1.0
Zhou Qin,Runshi Liu,1.0
Zeman Shao,Runyu Mao,1.0
Sha Zhao,Runze Wu,1.0
Shize Zhang,Runze Wu,1.0
Tianyi Wang,Ruocheng Wang,1.0
Xiaozhong Liu,Ruocheng Wang,1.0
Xin Zhou,Ruocheng Wang,1.0
Xinyu Duan,Ruocheng Wang,1.0
Yating Zhang,Ruocheng Wang,1.0
Yang Zhang 0031,Ruohan Zong,1.0
Sixing Wu,Ruoming Jin,1.0
Yang Zhou 0001,Ruoming Jin,2.0
Ruoming Jin,Zijie Zhang,2.0
Rupam Acharyya,Vincent Silenzio,1.0
Rupesh Gupta,Shipeng Yu,1.0
Ruru Xu,Xinli Min,1.0
Sergey Ovcharenko,Ruslan Grokhovetskiy,1.0
Vadim Lebedev,Ruslan Grokhovetskiy,1.0
Vladimir Ivashkin,Ruslan Grokhovetskiy,1.0
Ruthwik R. Junuthula,Vijay K. Devabhaktuni,1.0
Rutuja Mahajan,Tanvi Banerjee,1.0
Rutuja Mahajan,William L. Romine,1.0
Ryan A. Rossi,Sungchul Kim,2.0
Ryan A. Rossi,Xiangnan Kong,1.0
Ryan Bogutz,Yuri Pradkin,1.0
Suresh K. Choubey,Ryan G. Benton,1.0
Ryan G. Benton,Tom Johnsten,1.0
Ryan Mitchell,Steve Jacobs,1.0
Ryan Moriarty,Suzanne K. McIntosh,1.0
Taichi Kiwaki,Ryo Asaoka,1.0
Yuhui Zheng,Ryo Asaoka,1.0
Seiya Tokui,Ryosuke Okuta,1.0
Ryosuke Okuta,Shuji Suzuki,1.0
Ryosuke Okuta,Shunta Saito,1.0
Ryosuke Okuta,Takuya Akiba,1.0
Ryosuke Okuta,Toru Ogawa,1.0
Ryosuke Okuta,Yusuke Niitani,1.0
Ryosuke Shibasaki,Taisei Sato,1.0
Tianqi Xia,Ryosuke Shibasaki,1.0
Xiaoya Song,Ryosuke Shibasaki,1.0
Xuan Song,Ryosuke Shibasaki,1.0
Yinglan Qin,Ryosuke Shibasaki,1.0
Yoshihide Sekimoto,Ryosuke Shibasaki,1.0
Yoshiki Ogawa,Ryosuke Shibasaki,2.0
Yuki Akiyama,Ryosuke Shibasaki,2.0
Zekun Cai,Ryosuke Shibasaki,1.0
Zhaonan Wang,Ryosuke Shibasaki,1.0
Ryuichi Takanobu,Tao Zhuang,1.0
Ryunosuke Kotani,Satoshi Kagiwada,1.0
Sylvie Koziel,Ryutaro Ichise,1.0
Sreyasee Das Bhattacharjee,S. George Djorgovski,1.0
William J. Tolone,S. George Djorgovski,1.0
S. Matthew Weinberg,Tithi Chattopadhyay,1.0
Saurav Manchanda,S. Sathiya Keerthi,1.0
Shin Matsushima,S. V. N. Vishwanathan,1.0
Sriram Srinivasan 0004,S. V. N. Vishwanathan,1.0
S. V. N. Vishwanathan,W. Bruce Croft,1.0
Weicong Ding,S. V. N. Vishwanathan,1.0
Xinhua Zhang,S. V. N. Vishwanathan,1.0
Saadat Anwar,Srija Chakraborty,1.0
Saar Kuzi,Sahiti Labhishetty,1.0
Saar Kuzi,Shubhra Kanti Karmaker Santu,1.0
Yaroslav Fyodorov,Saar Kuzi,1.0
Sabrina Amrouche,Tobias Golling,1.0
Sadegh Vejdan,Santiago Grijalva,1.0
Saeed Amizadeh,Scott Inglis,1.0
Saeed Amizadeh,Senja Filipi,1.0
Saeed Amizadeh,Sergiy Matusevych,1.0
Saeed Amizadeh,Shahab Moradi,1.0
Saeed Amizadeh,Shauheen Zahirazami,1.0
Saeed Amizadeh,Tom Finley,1.0
Saeed Amizadeh,Vadim Eksarevskiy,1.0
Saeed Amizadeh,Wei-Sheng Chin,1.0
Saeed Amizadeh,Xavier Dupré,1.0
Saeed Amizadeh,Yael Dekel,1.0
Saeed Amizadeh,Yiwen Zhu,1.0
Zeeshan Ahmed,Saeed Amizadeh,1.0
Sagar Goyal,Sayan Ranu,1.0
Sagi Perel,Tim Harley,1.0
Sagi Perel,Valentin Dalibard,1.0
Selahattin Akkas,Sahaj Singh Maini,1.0
Sahin Cem Geyik,Stuart Ambler,1.0
Sahin Cem Geyik,Varun Mithal,1.0
Sahin Cem Geyik,Yiming Ma,1.0
Sahiti Labhishetty,Shubhra Kanti Karmaker Santu,1.0
Youness Arjoune,Sai Peri,1.0
Sai Wu,Yunjun Gao,1.0
Zhifei Pang,Sai Wu,1.0
Sima Esfandiarpour Borujeni,Saideep Nannapaneni,1.0
Susumu Saito,Saiph Savage,1.0
Saiph Savage,Teppei Nakano,1.0
Saiph Savage,Tetsunori Kobayashi,1.0
Saiping Guan,Xiaolong Jin,1.0
Saiping Guan,Xueqi Cheng,1.0
Saiping Guan,Yuanzhuo Wang,1.0
Simon Plovyt,Saishruthi Swaminathan,1.0
Saishruthi Swaminathan,Vijay Bommireddipalli,1.0
Saishruthi Swaminathan,Xin Wu,1.0
Saiyedul Islam,Sundar Balasubramaniam,1.0
Shishir K. Shandilya,Saket Upadhyay,1.0
Vinti Agarwal,Saket Upadhyay,1.0
Sakura Yamaki,Shou-de Lin,1.0
Sakura Yamaki,Wataru Kameyama,1.0
Salil S. Kanhere,Wei Liu 0101,1.0
Salil S. Kanhere,Xianzhi Wang 0001,1.0
Salil S. Kanhere,Zheng Yang 0002,1.0
Salman Salloum,Yinxu Wu,1.0
Xu Liu,Sam Duddy,1.0
Tiffany Kim,Sam Johnson,1.0
Sam Johnson,Tsai-Ching Lu,1.0
Samarth Tripathi,Unmesh Kurup,1.0
Zeyad A. Al-Odat,Samee U. Khan,1.0
Slobodan Mitrovic,Samson Zhou,1.0
Samuel D. Johnson,Tiffany Kim,1.0
Samuel D. Johnson,Tsai-Ching Lu,1.0
Samuel F. Way,Santiago Gil,1.0
Samuel Mensah,Yongyi Mao,1.0
Samuel Mensah,Zhiyuan Hu,1.0
Si Si,Samy Bengio,1.0
Wei-Lin Chiang,Samy Bengio,1.0
Xuanqing Liu,Samy Bengio,1.0
Yang Li 0058,Samy Bengio,1.0
Sunwoo Lee,Sandeep Madireddy,1.0
Sandeep Madireddy,Wei-keng Liao,1.0
Ying Sheng 0002,Sandeep Tata,1.0
Satadal Sengupta,Sandip Chakraborty,1.0
Shuai Wang,Sang Hyuk Son,1.0
Tian He 0001,Sang Hyuk Son,1.0
Yunhuai Liu,Sang Hyuk Son,1.0
Sungkyu Park,Sang Won Lee 0004,1.0
Sungwon Han 0001,Sang Won Lee 0004,1.0
Sang-Hoon Rhee,Seungmoon Lee,1.0
Sang-Hoon Rhee,Simon S. Woo,1.0
Sang-Wook Kim,Sunju Park,1.0
Yong-Yeon Jo,Sang-Wook Kim,1.0
Song-Eun Lee,SangKeun Lee 0001,1.0
Woo-Jong Ryu,SangKeun Lee 0001,1.0
Yeachan Kim,SangKeun Lee 0001,1.0
Su Won Bae,Sangaralingam Kajanan,2.0
Sangaralingam Kajanan,Varun Chugh,1.0
Sanghack Lee,Vasant G. Honavar,1.0
Xiongnan Jin,Sanghak Lee,1.0
Sanghyun Yoon,Sangyoon Park,1.0
Xingyu Cai,Sanguthevar Rajasekaran,2.0
Zigeng Wang,Sanguthevar Rajasekaran,1.0
Warren Landis,Sangwhan Cha,1.0
Shahroz Tariq,Sangyup Lee,1.0
Sangyup Lee,Simon S. Woo,1.0
Sangyup Lee,Youjin Shin,1.0
Stefano Giovanni Rizzo,Sanjay Chawla,1.0
Sanjay Kumar,Timo Hämäläinen 0002,1.0
Santosh Kedari,Sharat Kedari,1.0
Sara Evensen,Vivian Li,1.0
Sara Evensen,Wang-Chiew Tan,1.0
Sara Evensen,Xiaolan Wang 0001,1.0
Sara Evensen,Yuliang Li 0001,1.0
Tahura Turabi,Sarah Agarrat,1.0
Susan McKeever,Sarah Jane Delany,1.0
Sarah Tan,Urszula Chajewska,1.0
Xuezhou Zhang,Sarah Tan,1.0
Sarah Tan,Yin Lou,1.0
Vincent Marmion,Sarah V. Stevenage,1.0
Saratchandra Indrakanti,Shubhangi Tandon,1.0
Saratchandra Indrakanti,Svetlana Strunjas,1.0
Saravanan Thirumuruganathan,Senjuti Basu Roy,1.0
Sean Rooney,Sasa Tomic,1.0
Sashikanth Gurram,Vijayaraghavan Sivaraman,1.0
Yuxing Chen,Sasu Tarkoma,1.0
Sathish K. SankarPandi,Spyros Samothrakis,1.0
Takahiro Yabe,Satish V. Ukkusuri,1.0
Toru Shimizu,Satish V. Ukkusuri,1.0
Yoshihide Sekimoto,Satish V. Ukkusuri,1.0
Seng Pei Liew,Satoshi Ikeda,1.0
Takumi Saikawa,Satoshi Kagiwada,1.0
Yu Kitano,Satoshi Kuwamoto,1.0
Yong Jin,Satoshi Matsuura,1.0
Shoma Kikuchi,Satoshi Oyama,1.0
Takafumi Suzuki,Satoshi Oyama,1.0
Satyaki Sikdar,Tim Weninger,1.0
Saurabh Verma,Zhi-Li Zhang,1.0
Sayed Khushal Shah,Yugyung Lee,2.0
Sayed Khushal Shah,Zeenat Tariq,2.0
Scott A. Hale,Timo Hartmann,1.0
Zijian Wang 0002,Scott A. Hale,1.0
Shagun Jhaver,Scott Counts,1.0
Scott E. Brown,Simon Su,1.0
Stephen Allen,Scott E. Brown,1.0
Venkat R. Dasari,Scott E. Brown,2.0
Senja Filipi,Scott Inglis,1.0
Scott Inglis,Sergiy Matusevych,1.0
Scott Inglis,Shahab Moradi,1.0
Scott Inglis,Shauheen Zahirazami,1.0
Tom Finley,Scott Inglis,1.0
Vadim Eksarevskiy,Scott Inglis,1.0
Wei-Sheng Chin,Scott Inglis,1.0
Xavier Dupré,Scott Inglis,1.0
Yael Dekel,Scott Inglis,1.0
Scott Inglis,Yiwen Zhu,1.0
Zeeshan Ahmed,Scott Inglis,1.0
Vinit Veerendraveer Singh,Scott Sorensen,1.0
Wei Wang 0010,Sean D. Young,1.0
Zehan Chao,Sean D. Young,1.0
Zi Y. Lim,Sean S. W. Kwek,1.0
Sebastian Bruch,Stephan Wolf,1.0
Sebastian Bruch,Xuanhui Wang,1.0
Sebastien Piat,Simone Severini,1.0
Sebastião Miranda,Zita Marinho,1.0
Shahar Harel,Sefi Albo,1.0
Seongwon Jang,Sehee Chung,1.0
Seiya Tokui,Shuji Suzuki,1.0
Seiya Tokui,Shunta Saito,1.0
Seiya Tokui,Takuya Akiba,1.0
Seiya Tokui,Toru Ogawa,1.0
Seiya Tokui,Yusuke Niitani,1.0
Yasuhiro Fujiwara,Sekitoshi Kanai,1.0
Yasutoshi Ida,Sekitoshi Kanai,1.0
Supun Kamburugamuve,Selahattin Akkas,1.0
Vibhatha Abeykoon,Selahattin Akkas,1.0
Wei Kang 0004,Selasi Kwashie,1.0
Xinbo Zhang,Sen Hu,1.0
Zhongbao Zhang,Sen Su,3.0
Zichang Yin,Sen Su,1.0
Senja Filipi,Sergiy Matusevych,1.0
Senja Filipi,Shahab Moradi,1.0
Senja Filipi,Shauheen Zahirazami,1.0
Senja Filipi,Tom Finley,1.0
Vadim Eksarevskiy,Senja Filipi,1.0
Wei-Sheng Chin,Senja Filipi,1.0
Xavier Dupré,Senja Filipi,1.0
Yael Dekel,Senja Filipi,1.0
Senja Filipi,Yiwen Zhu,1.0
Zeeshan Ahmed,Senja Filipi,1.0
Sihem Amer-Yahia,Senjuti Basu Roy,1.0
Senzhang Wang,Wei Wang,1.0
Senzhang Wang,Yanbo Liang,1.0
Senzhang Wang,Zhoujun Li,2.0
Yeonwoo Nam,Seojeong Yu,1.0
Seok-Jun Bu,Sung-Bae Cho,1.0
Seong Jae Hwang,Zheng Xu,1.0
Thanasis Vergoulis,Serafeim Chatzopoulos,1.0
Serafeim Chatzopoulos,Theodore Dalamagas,1.0
Seraphin B. Calo,Tristan O'Gorman,1.0
Seref Recep Keskin,Yusuf Öztürk,1.0
Siddarth Malreddy,Sergey Kirshner,1.0
Yina Tang,Sergey Kirshner,1.0
Yiqun Liu 0006,Sergey Kirshner,1.0
Yixuan Li,Sergey Kirshner,1.0
Shuguang Han,Sergey Novikov,1.0
Vadim Lebedev,Sergey Ovcharenko,1.0
Vladimir Ivashkin,Sergey Ovcharenko,1.0
Xinyuan Huang,Sergey Serebryakov,1.0
Sergiy Matusevych,Shahab Moradi,1.0
Sergiy Matusevych,Shauheen Zahirazami,1.0
Tom Finley,Sergiy Matusevych,1.0
Vadim Eksarevskiy,Sergiy Matusevych,1.0
Wei-Sheng Chin,Sergiy Matusevych,1.0
Xavier Dupré,Sergiy Matusevych,1.0
Yael Dekel,Sergiy Matusevych,1.0
Sergiy Matusevych,Yiwen Zhu,1.0
Zeeshan Ahmed,Sergiy Matusevych,1.0
Shawn Scully,Sethu Raman,1.0
Shiwen Zhao,Sethu Raman,1.0
Sethu Raman,Tim Paek,1.0
Xiaoyan Zhuo,Seung Woo Son 0001,1.0
Shahira Abousamra,Seung-Hwan Lim,1.0
Steven R. Young,Seung-Hwan Lim,1.0
Thomas E. Potok,Seung-Hwan Lim,1.0
Seunghyun Yoon 0002,Trung Bui,1.0
Seungmoon Lee,Simon S. Woo,1.0
Seungwon Shin,Sooel Son,1.0
Yongdae Kim,Seungwon Shin,1.0
Seyed-Vahid Sanei-Mehri,Srikanta Tirthapura,1.0
Seyed-Vahid Sanei-Mehri,Yu Zhang,1.0
Shize Zhang,Sha Zhao,1.0
Shah Muhammad Hamdi,Soukaina Filali Boubrahimi,1.0
Shahab Kamali,Vahab S. Mirrokni,1.0
Shahab Moradi,Shauheen Zahirazami,1.0
Tom Finley,Shahab Moradi,1.0
Vadim Eksarevskiy,Shahab Moradi,1.0
Wei-Sheng Chin,Shahab Moradi,1.0
Xavier Dupré,Shahab Moradi,1.0
Yael Dekel,Shahab Moradi,1.0
Shahab Moradi,Yiwen Zhu,1.0
Zeeshan Ahmed,Shahab Moradi,1.0
Shahira Abousamra,Steven R. Young,1.0
Shahira Abousamra,Thomas E. Potok,1.0
Shahroz Tariq,Simon S. Woo,1.0
Shahroz Tariq,Youjin Shin,1.0
Shan Gou,Ying Li,1.0
Shan Xu,Shizhong Liao,1.0
Shan Xu,Xiao Zhang 0034,1.0
Shanchan Wu,Yifan He,1.0
Shang Gao,Xiao-Cheng Wu,1.0
Shang Liu,Xinghai Hu,1.0
Shang Liu,Zhenzhong Chen,1.0
Shangchen Du,Yun Ma 0003,1.0
Ziniu Hu,Shangchen Du,1.0
Teng Xiao,Shangsong Liang,3.0
Yupeng Luo,Shangsong Liang,1.0
Shangsong Liang,Zaiqiao Meng,4.0
Shangsong Liang,Zhaochun Ren,1.0
Yasmeen M. George,Shanika Karunasekera,1.0
Yi Han 0003,Shanika Karunasekera,1.0
Shanni Lam,Wayne Ying,1.0
Shanni Lam,Zachary Dodds,1.0
Shanshan Lyu,Wentao Ouyang,1.0
Shanshan Lyu,Xueqi Cheng,1.0
Shanshan Lyu,Yongqing Wang,1.0
Shanshan Wang,Zhaochun Ren,1.0
Shanshan Wang,Zhumin Chen,1.0
Shanshan Zhang,Slobodan Vucetic,1.0
Shanta Chowdhury,Xiangfang Li,1.0
Shanta Chowdhury,Xishuang Dong,1.0
Shanu Kumar,Shubham Atreja,1.0
Shao-Heng Ko,Wang-Chien Lee,1.0
Shao-Heng Ko,Ying-Chun Lin,1.0
Weinan Zhang 0001,Shaodian Zhang,1.0
Yanru Qu,Shaodian Zhang,1.0
Shaodian Zhang,Yong Yu 0001,1.0
Zhenghui Wang,Shaodian Zhang,1.0
Shengzhong Liu,Shaohan Hu,1.0
Shuochao Yao,Shaohan Hu,1.0
Shaohan Hu,Tarek F. Abdelzaher,1.0
Tianshi Wang,Shaohan Hu,1.0
Wenjun Jiang,Shaohan Hu,1.0
Yiran Zhao,Shaohan Hu,1.0
Shaohua Fan,Xiaotian Han,1.0
Shaohua Fan,Yongliang Li,1.0
Shihao Wang,Shaohuai Shi,1.0
Wu Yu,Shaohuai Shi,1.0
Shaohuai Shi,Xiaofeng Zhang,1.0
Xiaoming Liu,Shaohuai Shi,1.0
Xiaowen Chu,Shaohuai Shi,1.0
Xin He,Shaohuai Shi,1.0
Shaohuai Shi,Yuxin Wang,1.0
Shaohuai Shi,Zhenheng Tang,1.0
Shaohuai Shi,Zhihao Zhao,1.0
Zhili Wu,Shaohuai Shi,1.0
Shaojing Fu,Yuchuan Luo,1.0
Xiuyan Ni,Shaoliang Nie,1.0
Yang Yu,Shaoliang Nie,1.0
Youlin Li,Shaoliang Nie,1.0
Shaolun Zhang,Sheng Li 0001,1.0
Shaolun Zhang,Ying Mao,1.0
Yuqi Fu,Shaolun Zhang,1.0
Shaoyun Shi,Shaoping Ma,1.0
Weizhi Ma,Shaoping Ma,3.0
Woojeong Jin,Shaoping Ma,1.0
Shaoping Ma,Xiang Ren 0001,1.0
Xiaohui Xie,Shaoping Ma,2.0
Xinxing Yu,Shaoping Ma,1.0
Yiqun Liu 0001,Shaoping Ma,9.0
Yongfeng Zhang,Shaoping Ma,1.0
Yue Cao,Shaoping Ma,1.0
Yufei Huang,Shaoping Ma,1.0
Yunqiu Shao,Shaoping Ma,2.0
Zixin Ye,Shaoping Ma,1.0
Shaoshuai Zhang,Ying Lin,1.0
Zhicheng Liu,Shaoxu Song,1.0
Shaoxu Song,Zhiwei Chen,2.0
Shaoyun Shi,Xinxing Yu,1.0
Shaoyun Shi,Yiqun Liu 0001,1.0
Shaoyun Shi,Yongfeng Zhang,1.0
Sharathchandra Pankanti,Siyuan Lu,1.0
Wang Zhou,Sharathchandra Pankanti,1.0
Shirui Pan,Sharon L. Oviatt,1.0
Zhichao Wang,Shashank Singh 0008,1.0
Tom Finley,Shauheen Zahirazami,1.0
Vadim Eksarevskiy,Shauheen Zahirazami,1.0
Wei-Sheng Chin,Shauheen Zahirazami,1.0
Xavier Dupré,Shauheen Zahirazami,1.0
Yael Dekel,Shauheen Zahirazami,1.0
Shauheen Zahirazami,Yiwen Zhu,1.0
Zeeshan Ahmed,Shauheen Zahirazami,1.0
Ye Tu,Shaunak Chatterjee,1.0
Yiping Yuan,Shaunak Chatterjee,1.0
Shaunak Mishra,Tarun Bhatia,1.0
Yichao Zhou,Shaunak Mishra,1.0
Shiwen Zhao,Shawn Scully,1.0
Shawn Scully,Tim Paek,1.0
Shawn VanCour,William Vanden Dries,1.0
Shay Gershtein,Slava Novgorodov,1.0
Shay Gershtein,Tova Milo,1.0
Shehroze Farooqi,Zubair Shafiq,1.0
Shen Xin,Xun Zhou,1.0
Shen Xin,Yizhou Ye,1.0
Shen Xin,Zhao Li,1.0
Sheng Guan,Yinghui Wu,1.0
Sheng Li 0001,Sungchul Kim,1.0
Sheng Li 0001,Vipin Kumar,1.0
Xiaowei Jia,Sheng Li 0001,1.0
Ying Mao,Sheng Li 0001,1.0
Sheng Li 0001,Yun Fu 0001,1.0
Yuqi Fu,Sheng Li 0001,1.0
Sheng Li 0001,Zhaowen Wang,1.0
Zhiqiang Tao,Sheng Li 0001,1.0
Sheng Shen,Xuan Lu,1.0
Sheng Shen,Xuanzhe Liu,1.0
Zhenpeng Chen,Sheng Shen,1.0
Sheng Shen,Ziniu Hu,1.0
Sheng Xu,Xiangqun Chen,1.0
Zhiqiang Liu,Sheng Xu,1.0
Sheng Xu,Zhiyuan Lin,1.0
Wenbin Zhang,Sheng Yu,1.0
Xuebing Wang,Sheng Yu,1.0
Xuejiao Tang,Sheng Yu,1.0
Xueping Xie,Sheng Yu,1.0
Sheng Zhang,Yucong Duan,1.0
Sheng Zhou,Yan Feng,1.0
Shengbin Jia,Shijia E,1.0
Shengbin Jia,Xiaojun Chen,1.0
Shengbin Jia,Yang Xiang,1.0
Shenggong Ji,Tianrui Li,1.0
Shenggong Ji,Yu Zheng 0004,1.0
Shenggong Ji,Zhaoyuan Wang,1.0
Xiaomin Song,Shenghuo Zhu,1.0
Wei Wang,Shengliang Lu,1.0
Shengliang Lu,Xinyu Chen,1.0
Xuntao Cheng,Shengliang Lu,1.0
Yaochen Hu,Shengping Zhou,1.0
Sijia Yang,Shengwen Yang,1.0
Zeyu Chen,Shengwen Yang,1.0
Zhi Feng,Shengwen Yang,1.0
Ying Zhao,Shengyu Fu,1.0
Shuochao Yao,Shengzhong Liu,1.0
Shengzhong Liu,Tarek F. Abdelzaher,1.0
Shengzhong Liu,Tianshi Wang,1.0
Wenjun Jiang,Shengzhong Liu,1.0
Yiran Zhao,Shengzhong Liu,1.0
Shin-Ying Huang,Shi-Meng Huang,1.0
Shi-Meng Huang,Tao Ban,1.0
Tzu-Hsien Chuang,Shi-Meng Huang,1.0
Shiaofen Fang,Susan Walsh,1.0
Shichao Pei,Xiangliang Zhang 0001,1.0
Wei Song,Shifu Hou,1.0
Shifu Hou,Xin Li 0005,1.0
Shifu Hou,Yanfang Ye,1.0
Yiming Zhang 0002,Shifu Hou,1.0
Yujie Fan,Shifu Hou,1.0
Shigeaki Yuasa,Takanori Maruichi,1.0
Shigeaki Yuasa,Takumi Nakai,1.0
Ting-Lun Hsu,Shih-Chieh Dai,1.0
Siddharth Varia,Shih-Fu Chang,1.0
Surabhi Bhargava,Shih-Fu Chang,1.0
Svebor Karaman,Shih-Fu Chang,1.0
William R. Frey,Shih-Fu Chang,1.0
Sushant S. Mahajan,Shihao Ji,1.0
Wu Yu,Shihao Wang,1.0
Shihao Wang,Xiaofeng Zhang,1.0
Xiaoming Liu,Shihao Wang,1.0
Xiaowen Chu,Shihao Wang,1.0
Xin He,Shihao Wang,1.0
Shihao Wang,Yuxin Wang,1.0
Shihao Wang,Zhenheng Tang,1.0
Shihao Wang,Zhihao Zhao,1.0
Zhili Wu,Shihao Wang,1.0
Shihao Zou,Zhonghua Li,1.0
Xiaojun Chen,Shijia E,1.0
Yang Xiang,Shijia E,1.0
Shuchang Liu,Shijie Geng,1.0
Shuyuan Xu,Shijie Geng,1.0
Yingqiang Ge,Shijie Geng,1.0
Shijie Geng,Yongfeng Zhang,1.0
Shijie Geng,Zuohui Fu,1.0
Shijie Sun,Xiaogang Tu,1.0
Shiwei Tong,Shijin Wang 0001,1.0
Wei Huang,Shijin Wang 0001,1.0
Wei Tong,Shijin Wang 0001,1.0
Yang Liu,Shijin Wang 0001,1.0
Shijin Wang 0001,Yu Su 0002,1.0
Yu Yin,Shijin Wang 0001,1.0
Yuying Chen,Shijin Wang 0001,1.0
Zai Huang,Shijin Wang 0001,1.0
Zhenya Huang,Shijin Wang 0001,1.0
Zhou Zhao,Shijin Wang 0001,1.0
Zeyuan Cui,Shijun Liu,1.0
Ziyu Guo,Shijun Liu,1.0
Shilpa Balan,Tanvi Gawade,1.0
Shimin Di,Yanyan Shen,1.0
Sriram Srinivasan 0004,Shin Matsushima,1.0
Shin Matsushima,Xinhua Zhang,1.0
Shin-Hung Chang,Yu-Jung Chang,1.0
Shin-Ying Huang,Tao Ban,1.0
Shin-Ying Huang,Tzu-Hsien Chuang,1.0
Shinelle Hutchinson,Umit Karabiyik,1.0
Shingo Fujiyama,Yusuke Chayama,1.0
Yuto Onga,Shingo Fujiyama,1.0
Shinjae Yoo,Yunwen Xu,1.0
Takashi Yoshikawa,Shinji Shimojo,1.0
Yukiko Kawai,Shinji Shimojo,1.0
Xiao Yan,Shiqi Wu,1.0
Shu-Yi Xie,Shirly Jin,1.0
Shirly Jin,Yang Mo,1.0
Yu-Bin Luo,Shirly Jin,1.0
Shirui Pan,Xingquan Zhu,1.0
Vinti Agarwal,Shishir K. Shandilya,1.0
Shitong Zhu,Umar Iqbal,1.0
Shitong Zhu,Weiteng Chen,1.0
Shitong Zhu,Zhiyun Qian,1.0
Shitong Zhu,Zhongjie Wang 0002,1.0
Shitong Zhu,Zubair Shafiq,1.0
Shiv Kumar Saini,Sunny Dhamnani,1.0
Shiva K. Pentyala,Shuiwang Ji,1.0
Shiva K. Pentyala,Sina Mohseni,1.0
Shiva K. Pentyala,Xia (Ben) Hu,1.0
Veronika Domova,Shiva Sander-Tavallaey,1.0
Ting Huang,Shivakant Mishra,1.0
Wanshan Yang,Shivakant Mishra,1.0
Yan Tang,Shivakant Mishra,1.0
Shivakant Mishra,Youjian Eugene Liu,1.0
Sumedh Yadav,Shivam Kumar,1.0
Shivani Rao,Sneha Chaudhari,1.0
Shivani Rao,Vladislav Tcheprasov,1.0
Shiwen Zhao,Tim Paek,1.0
Shiyu Chang,Xia Hu,1.0
Shiyu Ji,Tao Yang 0009,1.0
Shiyuan Deng,Xiao Yan 0002,1.0
Shiyun Chen,Xin Lin,1.0
Shiyun Chen,Yanghua Xiao,1.0
