Author 1,Author 2,Weights
Sebastian Hofstätter,Aldo Lipani,1.0
Alec Austin,Ryan Benton,1.0
Alireza Abdoli,Alec C. Gerry,1.0
Amy C. Murillo,Alec C. Gerry,1.0
Alec C. Gerry,Eamonn J. Keogh,1.0
Alec C. Gerry,Leslie Hickle,1.0
Sara Alaee,Alec C. Gerry,1.0
Shima Imani,Alec C. Gerry,1.0
Alejandro E. González,Emmanuel Arzuaga,1.0
Aleksandar Bojchevski,Amol Kapoor,1.0
Aleksandar Bojchevski,Benedek Rózemberczki,1.0
Aleksandar Bojchevski,Bryan Perozzi,1.0
Aleksandar Bojchevski,Johannes Klicpera,1.0
Aleksandar Bojchevski,Martin Blais,1.0
Aleksandar Bojchevski,Michal Lukasik,1.0
Aleksandar Bojchevski,Stephan Günnemann,1.0
Andrii Shalaginov,Aleksandar Jevremovic,1.0
Marina Shalaginova,Aleksandar Jevremovic,1.0
Aleksandar Jevremovic,Marko Krstic,1.0
Marc Anthony Warrior,Aleksandar Kuzmanovic,1.0
Matteo Varvello,Aleksandar Kuzmanovic,1.0
Yunming Xiao,Aleksandar Kuzmanovic,1.0
Aleksandr Artemenkov,Maxim Panov,1.0
Deepak Ajwani,Alessandra Sala,1.0
Juho Lauri,Alessandra Sala,1.0
Saket Gurukar,Alessandra Sala,1.0
Sourav Dutta 0001,Alessandra Sala,1.0
Srinivasan Parthasarathy 0001,Alessandra Sala,1.0
Alessandro Castelnovo,Beatriz San Miguel González,1.0
Alessandro Castelnovo,Daniele Regoli,1.0
Alessandro Castelnovo,Giulia Del Gamba,1.0
Alessandro Castelnovo,Greta Greco,1.0
Alessandro Castelnovo,Riccardo Crupi,1.0
Alessandro Checco,Djellel Eddine Difallah,1.0
Alessandro Checco,Gianluca Demartini,1.0
Lei Han 0003,Alessandro Checco,1.0
Alessandro Checco,Shazia Wasim Sadiq,1.0
Alessandro Cossard,Daniela Paolotti,1.0
Alessandro Cossard,Gianmarco De Francisci Morales,1.0
Alessandro Cossard,Kyriaki Kalimeri,1.0
Alessandro Cossard,Michele Starnini,1.0
Alessandro Cossard,Yelena Mejova,1.0
Alessandro Flammini,Filippo Menczer,1.0
Kai-Cheng Yang,Alessandro Flammini,1.0
Mohsen Sayyadiharikandeh,Alessandro Flammini,1.0
Onur Varol,Alessandro Flammini,1.0
Alessio Bernardo,Bernhard Pfahringer,1.0
Alessio Bernardo,Emanuele Della Valle,1.0
Alessio Bernardo,Heitor Murilo Gomes,1.0
Alessio Bernardo,Jacob Montiel,1.0
Ansel MacLaughlin,Aleszu Bajak,1.0
Aleszu Bajak,David A. Smith,1.0
John Wihbey,Aleszu Bajak,1.0
Jiaxuan You,Alex Aiken,1.0
Jure Leskovec,Alex Aiken,1.0
Rex Ying,Alex Aiken,1.0
Sina Lin,Alex Aiken,1.0
Zhihao Jia,Alex Aiken,1.0
Ioanna Karageorgou,Alex Delis,1.0
Panagiotis Liakos,Alex Delis,1.0
Alex Fabrikant,Andrew Tomkins,1.0
Alex Fabrikant,Fangzhou Xu,1.0
James Cook,Alex Fabrikant,1.0
Richard Barnes,Alex Fabrikant,1.0
Senaka Buthpitiya,Alex Fabrikant,1.0
Alex Issa,Ayush Srivastava,1.0
Alex Issa,Isabelle Rogers,1.0
Alex Issa,Jake Nimergood,1.0
Alex Issa,K. Suzanne Barber,1.0
Razieh Nokhbeh Zaeem,Alex Issa,1.0
Safa Anya,Alex Issa,1.0
Alex Issa,Vinay Shah,1.0
Alex Kaplunovich,Yelena Yesha,1.0
Alex Salamun,Praveen Madiraju,1.0
Alex Salamun,Stephanie Duque,1.0
Brian Cho,Alex Sim,1.0
Alex Sim,Kesheng Wu,1.0
Teresa Dayrit,Alex Sim,1.0
Tianzhen Hong,Alex Sim,1.0
Yuan Gao,Alex Sim,1.0
Zhe Wang,Alex Sim,1.0
Ankit Kumar,Alex Soares,1.0
Dima Kuzmin,Alex Soares,1.0
Ed H. Chi,Alex Soares,1.0
Ellie Ka In Chio,Alex Soares,1.0
Heng-Tze Cheng,Alex Soares,1.0
John R. Anderson,Alex Soares,1.0
Li Zhang,Alex Soares,1.0
Alex Soares,Nitin Jindal,1.0
Alex Soares,Pei Cao,1.0
Ritesh Agarwal,Alex Soares,1.0
Sarvjeet Singh,Alex Soares,1.0
Steffen Rendle,Alex Soares,1.0
Tao Wu,Alex Soares,1.0
Tushar Chandra,Alex Soares,1.0
Wen Li,Alex Soares,1.0
Xiang Ma,Alex Soares,1.0
Yu Du,Alex Soares,1.0
Alexa Spence,Gavin Smith,1.0
James Goulding,Alexa Spence,1.0
Vanja Ljevar,Alexa Spence,1.0
Anton Gulenko,Alexander Acker,1.0
Florian Schmidt 0006,Alexander Acker,1.0
Alexander Acker,Odej Kao,1.0
Sören Becker,Alexander Acker,1.0
Alexander Artikis,Georgios Paliouras,1.0
Giannis Fikioris,Alexander Artikis,1.0
Kostas Patroumpas,Alexander Artikis,1.0
Alexander Artikis,Manolis Pitsikalis,1.0
Alexander Braylan,Matthew Lease,1.0
Alexander C. Nwala,C. Lee Giles,1.0
Alexander C. Nwala,Gavindya Jayawardena,1.0
Alexander C. Nwala,Jian Wu 0006,1.0
Alexander C. Nwala,Michael L. Nelson,1.0
Alexander C. Nwala,Sampath Jayarathna,1.0
Yasith Jayawardana,Alexander C. Nwala,1.0
Alexander Egiazarov,Fabio Massimo Zennaro,1.0
Alexander Egiazarov,Vasileios Mavroeidis,1.0
Alexander Ermakov,Elizabeth M. Belding,1.0
Alexander Ermakov,Michael Nekrasov,1.0
Udit Paul,Alexander Ermakov,1.0
Alexander Ermakov,Vivek Adarsh,1.0
Alexander Geiger,Alfredo Cuesta-Infante,1.0
Alexander Geiger,Dongyu Liu,1.0
Alexander Geiger,Kalyan Veeramachaneni,1.0
Alexander Geiger,Sarah Alnegheimish,1.0
Amy W. Apon,Alexander Herzog,1.0
Farah Alshanik,Alexander Herzog,1.0
Alexander Herzog,Ilya Safro,1.0
Alexander Herzog,Justin Sybrandt,1.0
Alexander Immer,Matthias Grossglauser,1.0
Alexander Immer,Patrick Thiran,1.0
Alexander Immer,Victor Kristof,1.0
Alexander J. M. Kell,Matthew Forshaw,1.0
Jiarui Jin,Alexander J. Smola,1.0
Jiarui Qin,Alexander J. Smola,1.0
Jonas Mueller,Alexander J. Smola,1.0
Kounianhua Du,Alexander J. Smola,1.0
Weinan Zhang 0001,Alexander J. Smola,1.0
Xingjian Shi,Alexander J. Smola,1.0
Yong Yu 0001,Alexander J. Smola,1.0
Yuchen Fang,Alexander J. Smola,1.0
Zheng Zhang 0001,Alexander J. Smola,1.0
Byron J. Gao,Alexander Katrompas,1.0
Betty van Aken,Alexander Löser,1.0
Felix A. Gers,Alexander Löser,1.0
Paul Grundmann,Alexander Löser,1.0
Sebastian Arnold 0001,Alexander Löser,1.0
Alexander Nus,Arnon Dagan,1.0
Alexander Nus,Dafna Shahaf,1.0
David Tsurel,Alexander Nus,1.0
Alexander Nus,Ido Guy,1.0
Michael Doron,Alexander Nus,1.0
Alexander Pinard,Allison H. Baker,1.0
Alexander Pinard,Dorit M. Hammerling,1.0
Chongya Song,Alexander Pons,1.0
Alexander Pons,Kang K. Yen,1.0
Alexander Rodriguez,Andrés D. González,1.0
Alexander Rodriguez,Anil Vullikanti,1.0
Alexander Rodriguez,B. Aditya Prakash,1.0
Alexander Rodriguez,Bijaya Adhikari,1.0
Alexander Rodriguez,Charles D. Nicholson,1.0
Nikita Ivkin,Alexander S. Szalay,1.0
Viska Wei,Alexander S. Szalay,1.0
Vladimir Braverman,Alexander S. Szalay,1.0
Alexander Sjösten,Antonio Pastor,1.0
Alexander Sjösten,Benjamin Livshits,1.0
Alexander Sjösten,Panagiotis Papadopoulos,1.0
Alexander Sjösten,Peter Snyder,1.0
Alexander Spangher,Besmira Nushi,1.0
Alexander Spangher,Eric Horvitz,1.0
Alexander Spangher,Gireeja Ranade,1.0
Alexander Suleykin,Peter Panfilov,1.0
Andrew Benz,Alexander Tong 0001,1.0
Egbert Castro,Alexander Tong 0001,1.0
Alexander Tong 0001,Guy Wolf,1.0
Alexander Tong 0001,Smita Krishnaswamy,1.0
Alexander Warnecke,Burkhardt Funk,1.0
Felix Kortmann,Alexander Warnecke,1.0
Alexander Warnecke,Jens Heger,1.0
Kevin Talits,Alexander Warnecke,1.0
Alexander Warnecke,Nicolas Meier,1.0
Pascal Fassmeyer,Alexander Warnecke,1.0
Alexander Warnecke,Paul Drews,1.0
Keqiang Wang,Alexandra Cristea,1.0
Tingwei Chen,Alexandra Cristea,1.0
Wendi Ji,Alexandra Cristea,1.0
Xiaoling Wang,Alexandra Cristea,1.0
Dana M. Nguyen,Alexandra Olteanu,1.0
Alexandra Olteanu,Emre Kiciman,1.0
Charles L. A. Clarke,Alexandra Vtyurina,1.0
Mark D. Smucker,Alexandra Vtyurina,1.0
Alexandre Maros,Fabrício Benevenuto,1.0
Alexandre Maros,Jussara M. Almeida,1.0
Alexandre Maros,Marisa Vasconcelos,1.0
Alexandre Michetti Manduca,Andrew McCallum,1.0
Andrey Kan,Alexandre Michetti Manduca,1.0
Chenwei Zhang,Alexandre Michetti Manduca,1.0
Alexandre Michetti Manduca,Christos Faloutsos,1.0
Alexandre Michetti Manduca,Fan Xiao,1.0
Gabriel Blanco Saldana,Alexandre Michetti Manduca,1.0
Alexandre Michetti Manduca,Giannis Karamanolakis,1.0
Alexandre Michetti Manduca,Haw-Shiuan Chang,1.0
Alexandre Michetti Manduca,Jay Ren,1.0
Alexandre Michetti Manduca,Jiawei Han 0001,1.0
Jun Ma,Alexandre Michetti Manduca,1.0
Saurabh Deshpande,Alexandre Michetti Manduca,1.0
Alexandre Michetti Manduca,Surender Pal Singh,1.0
Tong Zhao,Alexandre Michetti Manduca,1.0
Xian Li,Alexandre Michetti Manduca,1.0
Xiang He,Alexandre Michetti Manduca,1.0
Xin Luna Dong,Alexandre Michetti Manduca,1.0
Yan Liang,Alexandre Michetti Manduca,1.0
Alexandre Michetti Manduca,Yaqing Wang,1.0
Yifan Ethan Xu,Alexandre Michetti Manduca,1.0
Alexandre Michetti Manduca,Yuning Mao,1.0
Bernhard Brodowsky,Alexandrin Popescul,1.0
Marc Najork,Alexandrin Popescul,1.0
Michael Bendersky,Alexandrin Popescul,1.0
Przemek Gajda,Alexandrin Popescul,1.0
Sergey Novikov,Alexandrin Popescul,1.0
Shuguang Han,Alexandrin Popescul,1.0
Odysseas Tsilingeridis,Alexandros Karakasidis 0001,1.0
Alexandros Mittos,Emiliano De Cristofaro,1.0
Alexandros Mittos,Jeremy Blackburn,1.0
Alexandros Mittos,Savvas Zannettou,1.0
Alexandru Mara,Jefrey Lijffijt,1.0
Alexandru Mara,Tijl De Bie,1.0
Alexandru Mara,Yoosof Mashayekhi,1.0
Alexandru Mosoi,Bryan Perozzi,1.0
Jonathan Halcrow,Alexandru Mosoi,1.0
Alexandru Mosoi,Sam Ruth,1.0
Alexei Kopylov,Boxin Du,1.0
Connie Ni,Alexei Kopylov,1.0
Alexei Kopylov,Dawei Zhou,1.0
Alexei Kopylov,Hanghang Tong,1.0
Alexei Kopylov,Jiejun Xu,2.0
Alexei Kopylov,Jingrui He,1.0
Alexei Kopylov,Jun Wu,1.0
Alexei Kopylov,Kang-Yu Ni,1.0
Alexei Kopylov,Lihui Liu,1.0
Shane Roach,Alexei Kopylov,2.0
Alexei Kopylov,Si Zhang,1.0
Alexei Kopylov,Tsai-Ching Lu,2.0
Alexei Kopylov,Yuchen Yan,1.0
Alexey Drutsa,Anastasia A. Bezzubtseva,1.0
Anna Lioznova,Alexey Drutsa,1.0
Alexey Drutsa,Vladimir Kukushkin,1.0
Alind Khare,Alexey Tumanov,1.0
Jimeng Sun,Alexey Tumanov,1.0
Kevin O. Maher,Alexey Tumanov,1.0
Satria Priambada,Alexey Tumanov,1.0
Shenda Hong,Alexey Tumanov,1.0
Yanbo Xu,Alexey Tumanov,1.0
Lori A. Perine,Alexis Hill,1.0
Phillip Nicholas,Alexis Hill,1.0
Rajesh Kumar Gnanasekaran,Alexis Hill,1.0
Alexis Hill,Richard Marciano,1.0
Dongyu Liu,Alfredo Cuesta-Infante,1.0
Alfredo Cuesta-Infante,Kalyan Veeramachaneni,1.0
Sarah Alnegheimish,Alfredo Cuesta-Infante,1.0
Anifat M. Olawoyin,Alfredo Cuzzocrea,1.0
Arjun Pandya,Alfredo Cuzzocrea,1.0
Ashish Sharma,Alfredo Cuzzocrea,1.0
Calvin S. H. Hoi,Alfredo Cuzzocrea,1.0
Carson K. Leung,Alfredo Cuzzocrea,2.0
Chen Liu,Alfredo Cuzzocrea,1.0
Edoardo Serra,Alfredo Cuzzocrea,2.0
Hisham M. Haddad,Alfredo Cuzzocrea,1.0
Hossain Shahriar,Alfredo Cuzzocrea,1.0
Alfredo Cuzzocrea,Jianwu Wang,1.0
Mikel Joaristi,Alfredo Cuzzocrea,2.0
Mohammad Ashiqur Rahman,Alfredo Cuzzocrea,1.0
Mohammad Masum,Alfredo Cuzzocrea,1.0
Oluwatobiloba Odunsi,Alfredo Cuzzocrea,1.0
Oxana Korzh,Alfredo Cuzzocrea,1.0
Sheikh Iqbal Ahamed,Alfredo Cuzzocrea,1.0
Siyuan Shang,Alfredo Cuzzocrea,1.0
Sweta Sneha,Alfredo Cuzzocrea,1.0
Yubo Chen 0003,Alfredo Cuzzocrea,1.0
Alfredo Montelongo,João Luiz Becker,1.0
Farzaneh Shoeleh,Ali A. Ghorbani 0001,1.0
Masoud Erfani,Ali A. Ghorbani 0001,1.0
Ali Arab,Martin Ester,1.0
Mehrdad Mansouri,Ali Arab,1.0
Ali Arab,Zahra Zohrevand,1.0
Huijun Li,Ali Arshad,1.0
Jing Li,Ali Arshad,1.0
Wanghu Chen,Ali Arshad,1.0
Ali Assi 0002,Mohamed Elati,1.0
Ali Assi 0002,Wajdi Dhifli,1.0
Mohammed Aledhari,Ali Dehghantanha,1.0
Rehma Razzak,Ali Dehghantanha,1.0
Reza M. Parizi,Ali Dehghantanha,1.0
Ameema Zainab,Ali Ghrayeb,1.0
Ali Ghrayeb,Haitham Abu-Rub,1.0
Ali Ghrayeb,Mahdi Houchati,1.0
Ali Ghrayeb,Shady S. Refaat,1.0
Anand S. Rao,Ali Hadjarian,1.0
Ali Hadjarian,Daniel Krittman,1.0
Ilana Golbin,Ali Hadjarian,1.0
Ali K. Abed,Rami Qahwaji,1.0
Ali Mert Ertugrul,Meiqi Guo,1.0
Muheng Yan,Ali Mert Ertugrul,1.0
Rebecca Hwa,Ali Mert Ertugrul,1.0
Ali Mert Ertugrul,Wen-Ting Chung,1.0
Yu-Ru Lin,Ali Mert Ertugrul,1.0
Fiana Raiber,Ali Tabaja,1.0
Natalia Silberstein,Ali Tabaja,1.0
Oleg Zendel,Ali Tabaja,1.0
Oren Somekh,Ali Tabaja,1.0
Yaroslav Fyodorov,Ali Tabaja,1.0
Ali Vardasbi,Harrie Oosterhuis,1.0
Ali Vardasbi,Maarten de Rijke,1.0
Maryam Sadat Hosseini,Alice Masterangelo Gittler,1.0
Ang Li,Alice Wang,1.0
Alice Wang,Benjamin A. Carterette,1.0
Alice Wang,Praveen Chandar,1.0
Alice Wang,Zahra Nazari,1.0
Alicia L. Nobles,Eric C. Leas,1.0
Alicia L. Nobles,John W. Ayers,1.0
Alicia L. Nobles,Mark Dredze,1.0
Alicia M. Sheill,Catherine Foley,1.0
Cogan Shimizu,Alicia M. Sheill,1.0
Alicia M. Sheill,Dean Rehberger,1.0
Alicia M. Sheill,Duncan Tarr,1.0
Lu Zhou,Alicia M. Sheill,1.0
Pascal Hitzler,Alicia M. Sheill,1.0
Alicia M. Sheill,Seila Gonzalez Estrecha,1.0
Alina Campan,Alyssa Appelman,1.0
Alina Campan,Celine Wardrop,1.0
Alina Campan,Shawn Huesman,1.0
Alina Campan,Traian Marius Truta,1.0
Alind Khare,Jimeng Sun,1.0
Alind Khare,Kevin O. Maher,1.0
Alind Khare,Satria Priambada,1.0
Shenda Hong,Alind Khare,1.0
Yanbo Xu,Alind Khare,1.0
Aline Paes,Elton H. Matsushima,1.0
Paulo Mann,Aline Paes,1.0
Alireza Abdoli,Amy C. Murillo,1.0
Alireza Abdoli,Eamonn J. Keogh,1.0
Alireza Abdoli,Leslie Hickle,1.0
Alireza Abdoli,Sara Alaee,1.0
Alireza Abdoli,Shima Imani,1.0
Alissa Ostapenko,Bryer C. Sousa,1.0
Alissa Ostapenko,Christopher J. Massar,1.0
Alissa Ostapenko,Danielle L. Cote,1.0
Alissa Ostapenko,Jack Grubbs,1.0
Richard Valente,Alissa Ostapenko,1.0
Alissa Ostapenko,Rodica Neamtu,1.0
J. Shane Culpepper,Alistair Moffat,1.0
Joel Mackenzie,Alistair Moffat,2.0
Johanne R. Trippas,Alistair Moffat,1.0
Matthias Petri,Alistair Moffat,1.0
Rodger Benham,Alistair Moffat,1.0
Alka Simon,Dinkar Sitaram,1.0
Alka Simon,Subramaniam Kalambur,1.0
Antonios Deligiannakis,Alkis Simitsis,1.0
Antonis Kontaxakis,Alkis Simitsis,1.0
Aris Konidaris,Alkis Simitsis,1.0
Alkis Simitsis,Arnau Montagud,1.0
David Arnu,Alkis Simitsis,1.0
Alkis Simitsis,Edwin Yaqub,1.0
Alkis Simitsis,Fabian Temme,1.0
Alkis Simitsis,George Stamatakis 0002,1.0
Alkis Simitsis,Holger Arndt,1.0
Alkis Simitsis,Mate Torok,1.0
Alkis Simitsis,Miguel Ponce de Leon,1.0
Minos N. Garofalakis,Alkis Simitsis,1.0
Nikos Giatrakos,Alkis Simitsis,1.0
Ralf Klinkenberg,Alkis Simitsis,1.0
Alkis Simitsis,Stefan Burkard,1.0
Theodoros Bitsakis,Alkis Simitsis,1.0
Vasilis Samoladas,Alkis Simitsis,1.0
Yannis Kotidis,Alkis Simitsis,1.0
Allan Hanbury,Farid Karimipour,1.0
Georg Heiler,Allan Hanbury,1.0
Jan Hurt,Allan Hanbury,1.0
Markus Zlabinger,Allan Hanbury,2.0
Mete Sertkan,Allan Hanbury,1.0
Michael Schröder,Allan Hanbury,1.0
Mohammad Forghani,Allan Hanbury,1.0
Sebastian Hofstätter,Allan Hanbury,2.0
Tobias Reisch,Allan Hanbury,1.0
Arjun Gopalan,Allan Heydon,1.0
Cesar Ilharco Magalhaes,Allan Heydon,1.0
Chun-Sung Ferng,Allan Heydon,1.0
Allan Heydon,Chun-Ta Lu,1.0
Da-Cheng Juan,Allan Heydon,1.0
Allan Heydon,George Yu,1.0
Allan Heydon,Philip Pham,1.0
Dorit M. Hammerling,Allison H. Baker,1.0
Cynthia Brandt,Allison R. Warren,1.0
Allison R. Warren,Jacob Eleazer,1.0
Joseph L. Goulet,Allison R. Warren,1.0
Allison R. Warren,Kirsha Gordon,1.0
Melissa Skanderson,Allison R. Warren,1.0
Allison R. Warren,Qing Zeng-Treitler,1.0
Rixin Wang,Allison R. Warren,1.0
Terri Elizabeth Workman,Allison R. Warren,1.0
Allison Rozet,Chuan Lei,1.0
Allison Rozet,Elke A. Rundensteiner,1.0
Allison Rozet,Olga Poppe,1.0
Ramkumar Harikrishnakumar,Alok Dand,1.0
Alok Dand,Saideep Nannapaneni,1.0
Sima Esfandiarpour Borujeni,Alok Dand,1.0
Ankit Agrawal,Alok N. Choudhary,1.0
Qiao Kang,Alok N. Choudhary,1.0
Sunwoo Lee,Alok N. Choudhary,1.0
Alok N. Choudhary,Wei-keng Liao,1.0
Alok Tripathy,Oded Green,1.0
Kokil Jaidka,Alon Y. Halevy,1.0
Alon Y. Halevy,Lyle Ungar,1.0
Matthew Killingsworth,Alon Y. Halevy,1.0
Niyati Chhaya,Alon Y. Halevy,1.0
Saran Mumick,Alon Y. Halevy,1.0
Altigran Soares da Silva,André Carvalho,1.0
Altigran Soares da Silva,André Martin,1.0
Altigran Soares da Silva,Christof Fetzer,1.0
Altigran Soares da Silva,Ignacio Blanquer,1.0
Ronny Peterson,Altigran Soares da Silva,1.0
Aluna Wang,Christos Faloutsos,1.0
Aluna Wang,Leman Akoglu,1.0
Meng-Chieh Lee,Aluna Wang,1.0
Aluna Wang,Pierre Jinghong Liang,1.0
Aluna Wang,Vincent S. Tseng,1.0
Yue Zhao 0016,Aluna Wang,1.0
Alvin Alaphat,Meng Jiang,1.0
Jinjin Shao,Alvin Oliver Glova,1.0
Shiyu Ji,Alvin Oliver Glova,1.0
Alvin Oliver Glova,Tao Yang 0009,1.0
Alvin Oliver Glova,Tim Sherwood,1.0
Alvin Oliver Glova,Yifan Qiao,1.0
Ansh Khurana,Alvis Logins,1.0
Alvis Logins,Panagiotis Karras,2.0
Alvis Logins,Yuchen Li 0001,1.0
Alycia N. Carey,Justin Zhan,1.0
Celine Wardrop,Alyssa Appelman,1.0
Shawn Huesman,Alyssa Appelman,1.0
Traian Marius Truta,Alyssa Appelman,1.0
Amal Tawakuli,Daniel Kaiser 0001,1.0
Amal Tawakuli,Thomas Engel 0001,1.0
Aman Dalmia,Ankit Chaurasia,1.0
Aman Dalmia,Balasaheb Dhame,1.0
Aman Dalmia,Dhruvin Vora,1.0
Aman Dalmia,Jerome White,1.0
Aman Dalmia,Raghu Dharmaraju,1.0
Aman Dalmia,Rahul Panicker,1.0
Aman Dalmia,Rajesh Jain,1.0
Aman Dalmia,Vishal Agarwal,1.0
Aman Gupta,Ananth Sankar,1.0
Aman Gupta,Bharat Jain,1.0
Aman Gupta,Di Wen,1.0
Aman Gupta,Dylan Wang,1.0
Aman Gupta,Liang Zhang 0021,1.0
Aman Gupta,Nikita Gupta,1.0
Aman Gupta,Sirjan Kafle,1.0
Aman Gupta,Suhit Sinha,1.0
Aman Gupta,Sumit Srivastava,1.0
Dheevatsa Mudigere,Amanpreet Singh,1.0
Geeta Chauhan,Amanpreet Singh,1.0
Joe Spisak,Amanpreet Singh,1.0
Maxim Naumov,Amanpreet Singh,1.0
Narine Kokhlikyan,Amanpreet Singh,1.0
Amanpreet Singh,Vedanuj Goswami,1.0
Amanuel Alambo,Brandy Foster,1.0
Amanuel Alambo,Cori Lohstroh,1.0
Amanuel Alambo,Erik Madaus,1.0
Amanuel Alambo,Krishnaprasad Thirunarayan,1.0
Amanuel Alambo,Michael L. Raymer,1.0
Amanuel Alambo,Swati Padhee,1.0
Amanuel Alambo,Tanvi Banerjee,1.0
Amar G. Chittiboyina,Charles R. Yates,1.0
Amar G. Chittiboyina,Ikhlas A. Khan,1.0
Jacob Balma,Amar G. Chittiboyina,1.0
Amar G. Chittiboyina,Pankaj Pandey,1.0
Amar G. Chittiboyina,Sreenivas R. Sukumar,1.0
Yuri K. Peterson,Amar G. Chittiboyina,1.0
Amar Viswanathan Kannan,Arnav V. Malawade,1.0
Amar Viswanathan Kannan,Arquimedes Canedo,1.0
Amar Viswanathan Kannan,Dmitriy Fradkin,1.0
Amar Viswanathan Kannan,Ioannis Akrotirianakis,1.0
Amar Viswanathan Kannan,Mohammad Abdullah Al Faruque,1.0
Amar Viswanathan Kannan,Shih-Yuan Yu,1.0
Amar Viswanathan Kannan,Tugba Kulahcioglu,1.0
Jing Lei,Amarda Shehu,1.0
Liang Zhao,Amarda Shehu,1.0
Lingfei Wu,Amarda Shehu,1.0
Nasrin Akhter,Amarda Shehu,1.0
Wanli Qiao,Amarda Shehu,1.0
Xiaojie Guo,Amarda Shehu,1.0
Amarda Shehu,Yanfang Ye,1.0
Zhao Qin,Amarda Shehu,1.0
John M. Levine,Amaç Herdagdelen,1.0
Marisol Martinez-Escobar,Amaç Herdagdelen,1.0
Robert E. Kraut,Amaç Herdagdelen,1.0
Ameema Zainab,Haitham Abu-Rub,1.0
Ameema Zainab,Mahdi Houchati,1.0
Ameema Zainab,Shady S. Refaat,1.0
Amel Awadelkarim,Johan Ugander,1.0
Amelia White,Chris Jenness,1.0
Amelia White,Jason Kaufman,1.0
Amelia White,Justin Moynihan,1.0
Amelia White,Melinda Han Williams,1.0
Amelia White,Patrick McCarthy,1.0
Amelia White,Roger Cost,1.0
Amelia White,Wickus Martin,1.0
Amey Pandit,Rekha Singhal,1.0
Shruti Kunde,Amey Pandit,1.0
Ameya Vaidya,Feng Mai,1.0
Ameya Vaidya,Yue Ning,1.0
Amila Silva,Christopher Leckie,1.0
Amila Silva,Ling Luo,1.0
Amila Silva,Shanika Karunasekera,1.0
Amin Javari,Jeetu Raj,1.0
Amin Javari,Jiliang Tang,1.0
Amin Javari,Kevin Chen-Chuan Chang,2.0
Amin Javari,Pouya Esmailian,1.0
Amin Javari,Tyler Derr,1.0
Amin Javari,Zhankui He,1.0
Amin Javari,Zijie Huang,1.0
Amir Abolfazli,Eirini Ntoutsi,1.0
Amir Atapour Abarghouei,Andrew Stephen McGough,1.0
Amir Atapour Abarghouei,Boguslaw Obara,1.0
Amir Atapour Abarghouei,David S. Wall,1.0
John Brennan,Amir Atapour Abarghouei,1.0
Amir Atapour Abarghouei,Philip T. G. Jackson,1.0
Stephen Bonner,Amir Atapour Abarghouei,1.0
Amir Gholami,Kurt Keutzer,1.0
Amir Gholami,Michael W. Mahoney,1.0
Zhewei Yao,Amir Gholami,1.0
Amir Gilad,Yuval Moskovitch,1.0
Amir Krause,Sara Cohen,1.0
Amir R. Kashani,Hassan Zargarzadeh,1.0
M.-Mahdi Naddaf-Sh,Amir R. Kashani,1.0
Sadra Naddaf-Sh,Amir R. Kashani,1.0
Arani Bhattacharya,Amir Rahmati,1.0
Michael Grace,Amir Rahmati,1.0
Prabuddha Kumar,Amir Rahmati,1.0
Pubali Datta,Amir Rahmati,1.0
Amir Rahmati,Samir Ranjan Das,1.0
Tristan Morris,Amir Rahmati,1.0
Vasudevan Nagendra,Amir Rahmati,1.0
Vinod Yegneswaran,Amir Rahmati,1.0
Bum Chul Kwon,Amit Dhurandhar,1.0
Amit Dhurandhar,Daby Sow,1.0
Amit Dhurandhar,Daniel Gruen,1.0
Amit Dhurandhar,Kenney Ng,1.0
Amit Dhurandhar,Kush R. Varshney,1.0
Prithwish Chakraborty,Amit Dhurandhar,1.0
Sanjoy Dey,Amit Dhurandhar,1.0
Amit Garg,Bin Yu,1.0
Amit Garg,Femi G. Olumofin,1.0
Amit Garg,Junlan Lu,1.0
Amit Garg,Magdalini Eirinaki,1.0
Amit Garg,Nachiket Trivedi,1.0
Amit Magen,Bracha Shapira,1.0
Amit Magen,Lior Rokach,1.0
Amit Magen,Mor Kertis,1.0
Amit Magen,Simo Hanouna,1.0
Francois R. Lamy,Amit P. Sheth,1.0
Krishnaprasad Thirunarayan,Amit P. Sheth,1.0
Raminta Daniulaityte,Amit P. Sheth,1.0
Ramnath Kumar,Amit P. Sheth,1.0
Shweta Yadav,Amit P. Sheth,1.0
Usha Lokala,Amit P. Sheth,1.0
Ashish Sharma 0004,Amit Sharma,1.0
Koustuv Saha,Amit Sharma,1.0
Monojit Choudhury,Amit Sharma,1.0
Taisa Kushner,Amit Sharma,1.0
Tim Althoff,Amit Sharma,1.0
Ammar Tahir,Ihsan Ayyub Qazi,1.0
Ammar Tahir,Muhammad Tahir Munir,1.0
Ammar Tahir,Shaiq Munir Malik,1.0
Ammar Tahir,Zafar Ayyub Qazi,1.0
Amogh Margoor,Mayur Bhosale,1.0
Amol Kapoor,Benedek Rózemberczki,1.0
Bryan Perozzi,Amol Kapoor,1.0
Johannes Klicpera,Amol Kapoor,1.0
Amol Kapoor,Martin Blais,1.0
Amol Kapoor,Michal Lukasik,1.0
Amol Kapoor,Stephan Günnemann,1.0
Amr Azzam,Axel Polleres,1.0
Amr Azzam,Javier D. Fernández,1.0
Amr Azzam,Maribel Acosta,1.0
Amr Azzam,Martin Beno,1.0
Amrit Poudel,Claire Hubacek,1.0
Amrit Poudel,Jason G. Hale,1.0
