Author 1,Author 2,Weights
Alexander Herzog,André Luckow,1.0
Alexander Herzog,Christopher Gropp,1.0
Alexander Herzog,Ilya Safro,1.0
Alexander Herzog,Jason Thatcher,1.0
Neela Avudaiappan,Alexander Herzog,1.0
Alexander Herzog,Ramu Nerella,1.0
Alexander Herzog,Sneha Kadam,1.0
Alexander Herzog,Yuheng Du,2.0
Alexander Keller 0003,Fei Chiang,1.0
Alexander Keller 0003,Jaroslaw Szlichta,1.0
Alexander Keller 0003,Lukasz Golab,1.0
Sridevi Baskaran,Alexander Keller 0003,1.0
Alexander Konovalov 0003,Brendan O'Connor,1.0
Alexander Konovalov 0003,Benjamin Strauss,1.0
Jiaxing Tan,Alexander Kotov,1.0
Alexander Kotov,Rojiar Pir Mohammadiani,1.0
Alexander Kotov,Yumei Huo,1.0
Avihai Mejer,Alexander Nus,1.0
Alexander Nus,Fiana Raiber,1.0
Ido Guy,Alexander Nus,1.0
Alexander Stiemer,Heiko Schuldt,2.0
Ilir Fetai,Alexander Stiemer,1.0
Marco Vogt 0001,Alexander Stiemer,1.0
Bing Liu 0001,Alexander Tuzhilin,1.0
Konstantin Bauman,Alexander Tuzhilin,1.0
Alexander Ulanov,Carlos Zubieta,1.0
Alexander Ulanov,Jun Li,1.0
Alexander Ulanov,Manish Marwah,1.0
Alexander Ulanov,Mijung Kim,1.0
Alexander Ulanov,Roshan Dathathri,1.0
Hosein Azarbonyad,Alexandra Arkut,1.0
Alexandra Arkut,Jaap Kamps,1.0
Kaspar Beelen,Alexandra Arkut,1.0
Alexandra Arkut,Maarten Marx,1.0
Mostafa Dehghani 0001,Alexandra Arkut,1.0
Amal Zouaq,Alexandre Kouznetsov,1.0
Ebrahim Bagheri,Alexandre Kouznetsov,1.0
Faezeh Ensan,Alexandre Kouznetsov,1.0
Alexandrin Popescul,Alexandre Mah,1.0
Alexandre Mah,Cayden Meyer,1.0
Alexandre Mah,Divanshu Garg,1.0
Julian Gibbons,Alexandre Mah,1.0
Marc Najork,Alexandre Mah,1.0
Alexandre Mah,Michael Smith 0024,1.0
Mike Colagrosso,Alexandre Mah,1.0
Alexandre Mah,Reuben Kan,1.0
Sandeep Tata,Alexandre Mah,1.0
Alexandre Termier,Christine Largouët,1.0
Pierre-Alain Fouque,Alexandre Termier,1.0
Alexandrin Popescul,Cayden Meyer,1.0
Alexandrin Popescul,Divanshu Garg,1.0
Alexandrin Popescul,Julian Gibbons,1.0
Alexandrin Popescul,Marc Najork,1.0
Alexandrin Popescul,Michael Smith 0024,1.0
Alexandrin Popescul,Mike Colagrosso,1.0
Alexandrin Popescul,Reuben Kan,1.0
Sandeep Tata,Alexandrin Popescul,1.0
Panagiotis Liakos,Alexandros Ntoulas,2.0
Paul Le Noac'h,Alexandru Costan,1.0
Alexandru Costan,Bogdan Nicolae,1.0
Alexandru Costan,Gabriel Antoniu,1.0
Alexandru Costan,Luc Bougé,1.0
Alexandru Costan,María S. Pérez-Hernández,1.0
Ovidiu-Cristian Marcu,Alexandru Costan,1.0
Alexandru Costan,Radu Tudoran,1.0
Alexandru Costan,Stefano Bortoli,1.0
Alexandru Valcov,Allan N. Zhang,1.0
Murat Mustafa Tunç,Alexandru Valcov,1.0
Alexandru Valcov,Rong Wen,1.0
Alexandru Valcov,Wenjing Yan,1.0
Ilya Markov,Alexey Borisov,1.0
Alexey Borisov,Maarten de Rijke,1.0
Alexey Drutsa,Gleb Gusev,1.0
Alexey Drutsa,Pavel Serdyukov,1.0
Alexia Delfino,Juliane E. Kämmer,1.0
Alexia Delfino,Mehdi Moussaïd,1.0
Pantelis P. Analytis,Alexia Delfino,1.0
Alexia Delfino,Thorsten Joachims,1.0
Belainine Billal,Alexsandro Fonseca,1.0
Alexsandro Fonseca,Fatiha Sadat,1.0
Alexsandro Fonseca,Hakim Lounis,1.0
Dimitri Vorona,Alfons Kemper,1.0
Linnea Passing,Alfons Kemper,1.0
Maximilian E. Schüle,Alfons Kemper,1.0
Nina Hubig,Alfons Kemper,1.0
Alfons Kemper,Thomas Neumann 0001,1.0
Alfonso G. Tarditi,B. Aditya Prakash,1.0
Liangzhe Chen,Alfonso G. Tarditi,1.0
Sangkeun Lee,Alfonso G. Tarditi,1.0
Sisi Duan,Alfonso G. Tarditi,1.0
Alfonso G. Tarditi,Supriya Chinthavali,1.0
Xinfeng Xu,Alfonso G. Tarditi,1.0
Alfonso P. Ramallo-González,Antonio F. Skarmeta,1.0
Aurora González-Vidal,Alfonso P. Ramallo-González,1.0
Alfonso P. Ramallo-González,Fernando Terroso-Saenz,1.0
Alfredo Cuesta-Infante,Arun Ross,1.0
Bennett Cyphers,Alfredo Cuesta-Infante,1.0
Alfredo Cuesta-Infante,Kalyan Veeramachaneni,1.0
Thomas Swearingen,Alfredo Cuesta-Infante,1.0
Will Drevo,Alfredo Cuesta-Infante,1.0
Alina Campan,Alfredo Cuzzocrea,1.0
Alfredo Cuzzocrea,Fabio Martinelli,1.0
Alfredo Cuzzocrea,Francesco Mercaldo,1.0
Alfredo Cuzzocrea,Gianni Vercelli,1.0
Alfredo Cuzzocrea,Hossain Shahriar,1.0
Alfredo Cuzzocrea,Traian Marius Truta,1.0
Nguyen Lu Dang Khoa,Ali Anaissi,1.0
Ali Anaissi,Yang Wang,1.0
Ali Khodadadi,Ali Arabzadeh,1.0
Ali Arabzadeh,Hamid R. Rabiee,1.0
Ali Arabzadeh,Hongyuan Zha,1.0
Keivan Alizadeh,Ali Arabzadeh,1.0
Ali Arabzadeh,Mehrdad Farajtabar,1.0
Seyyed Abbas Hosseini,Ali Arabzadeh,1.0
Ali Braytee,Daniel R. Catchpoole,1.0
Ali Braytee,Paul J. Kennedy,1.0
Ali Braytee,Wei Liu 0007,1.0
Ali Khodadadi,Hamid R. Rabiee,1.0
Ali Khodadadi,Hongyuan Zha,1.0
Keivan Alizadeh,Ali Khodadadi,1.0
Ali Khodadadi,Mehrdad Farajtabar,1.0
Seyyed Abbas Hosseini,Ali Khodadadi,1.0
Ali Pinar,C. Seshadhri,1.0
Ali Pinar,Vaidyanathan Vishal,1.0
Arnab Kumar Paul,Ali Raza Butt,1.0
Arpit Goyal,Ali Raza Butt,1.0
Feiyi Wang,Ali Raza Butt,1.0
Luna Xu,Ali Raza Butt,1.0
Ali Raza Butt,Michael J. Brim,1.0
Min Li,Ali Raza Butt,1.0
Ali Raza Butt,Ramakrishnan Kannan,1.0
Ali Raza Butt,Sangeetha B. Srinivasa,1.0
Sarp Oral,Ali Raza Butt,1.0
Seung-Hwan Lim,Ali Raza Butt,1.0
Ali Sekmen,Ayad Abdul-Malek,1.0
Ali Sekmen,Keaton Hamm,1.0
Ali Sekmen,Mustafa Parlaktuna,1.0
Ali Sekmen,Nagendrababu Vanamala,1.0
Aurélien Lucchi,Aliaksei Severyn,1.0
Jan Deriu,Aliaksei Severyn,1.0
Aliaksei Severyn,Mark Cieliebak,1.0
Aliaksei Severyn,Martin Jaggi,1.0
Aliaksei Severyn,Simon Müller,1.0
Aliaksei Severyn,Thomas Hofmann,1.0
Valeria De Luca,Aliaksei Severyn,1.0
Alicja Piotrkowicz,Jahna Otterbacher,1.0
Alicja Piotrkowicz,Katja Markert,1.0
Alicja Piotrkowicz,Vania Dimitrova,1.0
Alin Dobra,Bradley Reaves,1.0
Kevin R. B. Butler,Alin Dobra,1.0
Alin Dobra,Nabil Schear,1.0
Alin Dobra,Patrick T. Cable II,1.0
Alin Dobra,Thomas Moyer,1.0
Wajih Ul Hassan,Alin Dobra,1.0
Alina Campan,Traian Marius Truta,1.0
Alina Lazar,C. Anna Spurlock,1.0
Alina Lazar,Kesheng Wu,1.0
Alina Lazar,Ling Jin,1.0
Ata Turk,Alina Oprea,1.0
Alina Oprea,Ayse K. Coskun,1.0
Alina Oprea,Katzalin Olcoz,1.0
Trishita Tiwari,Alina Oprea,1.0
Alistair Moffat,Matthias Petri,1.0
Aloysious J. L. Lee,Allan N. Zhang,1.0
D. Paul,Allan N. Zhang,1.0
Dazhi Yang,Allan N. Zhang,1.0
Gürdal Ertek,Allan N. Zhang,1.0
Allan N. Zhang,Mark Goh,1.0
Murat Mustafa Tunç,Allan N. Zhang,1.0
Allan N. Zhang,Rong Wen,2.0
Allan N. Zhang,Sobhan Asian,1.0
W. J. Yan,Allan N. Zhang,1.0
Allan N. Zhang,Wenjing Yan,3.0
Xu Chi,Allan N. Zhang,1.0
Allard J. van Altena,Perry D. Moerland,1.0
Allard J. van Altena,Sílvia D. Olabarriaga,1.0
Antoine Zimmermann,Alokkumar Jha,1.0
Alokkumar Jha,Dietrich Rebholz-Schuhmann,1.0
Alokkumar Jha,Ratnesh Sahay,1.0
Yasar Khan,Alokkumar Jha,1.0
Aloysious J. L. Lee,D. Paul,1.0
Aloysious J. L. Lee,Mark Goh,1.0
Aloysious J. L. Lee,W. J. Yan,1.0
Cristina Civili,Alvaro A. A. Fernandes,1.0
Edward Abel,Alvaro A. A. Fernandes,1.0
Alvaro A. A. Fernandes,John A. Keane,1.0
Alvaro A. A. Fernandes,Leonid Libkin,1.0
Martin Koehler,Alvaro A. A. Fernandes,1.0
Nikolaos Konstantinou 0001,Alvaro A. A. Fernandes,1.0
Alvaro A. A. Fernandes,Norman W. Paton,1.0
Cong Yan,Alvin Cheung,1.0
Alvin Cheung,Junwen Yang,1.0
Alvin Cheung,Shan Lu 0001,1.0
Ebrahim Bagheri,Amal Zouaq,1.0
Faezeh Ensan,Amal Zouaq,1.0
Aman Agarwal,Soumya Basu 0003,1.0
Aman Agarwal,Thorsten Joachims,1.0
Aman Agarwal,Tobias Schnabel,1.0
Aman Grover,Dhruv Arya,1.0
Aman Grover,Ganesh Venkataraman,1.0
Aman Kharb,Animesh Mukherjee 0001,1.0
Suman Kalyan Maity,Aman Kharb,1.0
Charles McKay,Amarnath Gupta,1.0
Subhasis Dasgupta,Amarnath Gupta,1.0
Minh X. Hoang,Ambuj K. Singh,1.0
Xiang Wu,Ambuj K. Singh,1.0
Xuan-Hong Dang,Ambuj K. Singh,1.0
Zhenyu Yan 0001,Ambuj K. Singh,1.0
Ariyam Das,Ameet Talwalkar,1.0
Ishan Upadhyaya,Ameet Talwalkar,1.0
Xiangrui Meng,Ameet Talwalkar,1.0
Amin Beheshti,Boualem Benatallah,1.0
Amin Beheshti,HuangTao Xiong,1.0
Amin Beheshti,Reza Nouri,1.0
Amin Beheshti,Van Munin Chhieng,1.0
Amin Beheshti,Xu Zhao,1.0
Amin Majd,Elena Troubitsyna,1.0
Florian Demesmaeker,Amine Ghrab,1.0
Amine Ghrab,Sabri Skhiri,1.0
Amine Ghrab,Siegfried Nijssen,1.0
Amir Pouran Ben Veyseh,Daniel Lowd,1.0
Amir Pouran Ben Veyseh,Dejing Dou,1.0
Amir Pouran Ben Veyseh,Javid Ebrahimi,1.0
Hamed Yaghoubi Shahir,Amir Yaghoubi Shahir,1.0
Mehdi Shirmaleki,Amir Yaghoubi Shahir,1.0
Mohammad A. Tayebi,Amir Yaghoubi Shahir,1.0
Uwe Glässer,Amir Yaghoubi Shahir,1.0
Zahra Zohrevand,Amir Yaghoubi Shahir,1.0
Amira Mohamed,Haitham Abu-Rub,1.0
Shady S. Refaat,Amira Mohamed,1.0
Amit Goyal,Hiroshi Mamitsuka,1.0
Amit Goyal,Jianhui Chen,1.0
Amit Goyal,Kishan Wimalawarne,1.0
Makoto Yamada,Amit Goyal,1.0
Amit Goyal,Samuel Kaski,1.0
Amit Goyal,Suleiman A. Khan,1.0
Wenzhao Lian,Amit Goyal,1.0
Amit Goyal,Yi Chang 0001,1.0
Amit Gupta,Hamza Harkous,1.0
Amit Gupta,Karl Aberer,1.0
Amit Gupta,Rémi Lebret,1.0
Amit P. Sheth,Derek Doran,1.0
Lakshika Balasuriya,Amit P. Sheth,1.0
Pavan Kapanipathi,Amit P. Sheth,1.0
Sanjaya Wijeratne,Amit P. Sheth,1.0
Sarasi Lalithsena,Amit P. Sheth,1.0
Sujan Perera,Amit P. Sheth,1.0
Amit Pande,Vishal Ahuja,1.0
Amit Rai,Hua Gao,1.0
Nilaj Rukadikar,Amit Rai,1.0
Rohit Muthyala,Amit Rai,1.0
Sam Wood,Amit Rai,1.0
Yi Jin,Amit Rai,1.0
Yixing Qin,Amit Rai,1.0
Anand Srinivasan,Amiya Nayak,1.0
Haoye Lu,Amiya Nayak,1.0
Amlan Chatterjee,Chandra N. Sekharan,1.0
Michael Nelson,Amlan Chatterjee,1.0
Sridhar Radhakrishnan,Amlan Chatterjee,1.0
Chao-Yuan Wu,Amr Ahmed,1.0
Amr Ahmed,Daniel Silva,1.0
Amr Ahmed,Gowtham Ramani Kumar,1.0
Amr Ahmed,James Long,1.0
Amr Ahmed,Ritendra Datta,1.0
Amr Ahmed,Yuan Wang,1.0
André Luckow,Amy W. Apon,1.0
Christopher Gropp,Amy W. Apon,1.0
Edin Muharemagic,Amy W. Apon,1.0
Lili Xu,Amy W. Apon,1.0
Ramu Nerella,Amy W. Apon,1.0
Yuheng Du,Amy W. Apon,1.0
Amy X. Zhang,Bryan Culbertson,1.0
Amy X. Zhang,Praveen Paritosh,1.0
An Liu 0002,Guanfeng Liu 0001,1.0
An Liu 0002,Kai Zheng 0001,1.0
An Liu 0002,Lei Zhao 0001,1.0
Meng Hu,An Liu 0002,1.0
Yongxin Shen,An Liu 0002,1.0
Zhixu Li,An Liu 0002,1.0
Hau Tran,An Nguyen,1.0
An Nguyen,Phuong Vo,1.0
An Nguyen,Tu Vu,1.0
AnHai Doan,David Page,1.0
Ehsun Behravesh,AnHai Doan,1.0
Eric LaRose,AnHai Doan,1.0
John Mayer,AnHai Doan,1.0
Jonathan C. Badger,AnHai Doan,1.0
Mehdi Assefi,AnHai Doan,1.0
AnHai Doan,Peggy L. Peissig,1.0
Ana Nika,Ben Y. Zhao,1.0
Ana Nika,Haitao Zheng 0001,1.0
Ana Nika,Xinyi Zhang,1.0
Ana Nika,Yanzi Zhu,1.0
Ana Nika,Yuanshun Yao,1.0
Zhijing Li 0001,Ana Nika,1.0
Flavio Figueiredo,Ana Paula Couto da Silva,1.0
Ana Paula Couto da Silva,Jussara M. Almeida,1.0
Luca Vassio,Ana Paula Couto da Silva,1.0
Marco Mellia,Ana Paula Couto da Silva,1.0
Anahita Davoudi,Mainak Chatterjee,1.0
Daniel N. Hill,Anand Iyer,1.0
Houssam Nassif,Anand Iyer,1.0
Anand Iyer,S. V. N. Vishwanathan,1.0
Yi Liu 0033,Anand Iyer,1.0
Haoye Lu,Anand Srinivasan,1.0
Nitesh V. Chawla,Ananthram Swami,1.0
Yuxiao Dong,Ananthram Swami,1.0
Anastasios Noulas,Cecilia Mascolo,1.0
Desislava Hristova,Anastasios Noulas,1.0
Xiao Zhou,Anastasios Noulas,1.0
Anbang Xu,Jalal Mahmud,2.0
Anbang Xu,Mengdi Zhang,1.0
Anbang Xu,Neil Boyette,1.0
Peifeng Yin,Anbang Xu,1.0
Pierre-Hadrien Arnoux,Anbang Xu,1.0
Anbang Xu,Rama Akkiraju,1.0
Anbang Xu,Taiga Nakamura,1.0
Anbang Xu,Vibha Sinha,2.0
Zhe Liu 0002,Anbang Xu,1.0
Zhe Liu,Anbang Xu,1.0
Anderson Araujo,Bianor Neto,1.0
Anderson Araujo,Gustavo Girão,1.0
Anderson Araujo,Itamir Filho,1.0
Anderson Araujo,Kayo Goncalves,1.0
Anderson Araujo,Rubem Kalebe,1.0
Andrea Dalla Valle,Claudio Rossi 0003,1.0
Elena Baralis,Andrea Dalla Valle,1.0
Andrea Dalla Valle,Francesco Scullino,1.0
Andrea Dalla Valle,Paolo Garza,1.0
V. O'Brien,Andrea Gobbi,1.0
Azra Alikadic,Andrea Gobbi,2.0
C. Whitmore,Andrea Gobbi,1.0
Andrea Gobbi,Cesare Furlanello,2.0
Andrea Gobbi,Claudio Rossi 0003,1.0
Conrad Bielski,Andrea Gobbi,1.0
Andrea Gobbi,Federico Angaramo,1.0
Andrea Gobbi,Gunter Zeug,1.0
I. Juga,Andrea Gobbi,1.0
I. Porras,Andrea Gobbi,1.0
J. M. Sole,Andrea Gobbi,1.0
Andrea Gobbi,J. Martinez,1.0
Juha Pekka Kilpinen,Andrea Gobbi,1.0
Kaisa Riikka Ylinen,Andrea Gobbi,2.0
M. Navarro,Andrea Gobbi,1.0
Andrea Gobbi,M. Weirathe,1.0
P. Gamez,Andrea Gobbi,1.0
P. Nurmi,Andrea Gobbi,1.0
Andrea Gobbi,R. Yuste,1.0
Andrea Gobbi,S. Castro,1.0
Andrea Gobbi,T. Velin,1.0
Andrea Gobbi,V. Moreno,1.0
Demetrio Condello,Andrea Luciani,2.0
Giuseppe Bruno,Andrea Luciani,2.0
Marco Brambilla 0001,Andrea Mauri 0001,1.0
Paolo Mascetti,Andrea Mauri 0001,1.0
Bokai Cao,Andrea Piscitello,1.0
Chenwei Zhang,Andrea Piscitello,1.0
Andrea Piscitello,John Zulueta,1.0
Andrea Piscitello,Kelly Ryan,1.0
Lei Zheng 0001,Andrea Piscitello,1.0
Andrea Piscitello,Olu Ajilore,1.0
Philip S. Yu,Andrea Piscitello,1.0
Pablo Aragón,Andreas Kaltenbrunner,1.0
Vicenç Gómez,Andreas Kaltenbrunner,1.0
Luis Manuel Vilches Blázquez,Andres Tello,1.0
Victor Saquicela,Andres Tello,1.0
Andrew Chang,Apoorva Chauhan,1.0
Andrew Chang,Connor Song,1.0
Andrew Chang,Jessica Li,1.0
Johann Sun,Andrew Chang,1.0
Andrew Chang,Justin Zhan,1.0
Kaylee Hall,Andrew Chang,1.0
Matin Pirouz,Andrew Chang,1.0
Andrew Chang,Michael Ferra,1.0
Shahab Tayeb,Andrew Chang,1.0
Andrew Chang,Shahram Latifi,1.0
Andrew Chang,Theresa Sager,1.0
David Maimon,Andrew Fukuda,1.0
Andrew Fukuda,Olga Babko-Malaya,1.0
Andrew Fukuda,Rebecca Cathey,1.0
Andrew Fukuda,Steve Hinton,1.0
Fabrizio Silvestri,Andrew Haines,1.0
Gabriele Tolomei,Andrew Haines,1.0
Andrew Haines,Mounia Lalmas,1.0
Andrew Halterman,Christan Grant,1.0
Andrew Halterman,Jill Irvine,1.0
Andrew Halterman,Manar Landis,1.0
Andrew Halterman,Mohiuddin Solaimani,1.0
Andrew Halterman,Phanindra Jalla,1.0
Andrew Halterman,Yan Liang,1.0
Ari Kobren,Andrew McCallum,1.0
Nicholas Monath,Andrew McCallum,1.0
Brendan Kitts,Andrew Potter,1.0
Andrew Potter,Ethan Thornburg,1.0
Garrett Badeau,Andrew Potter,1.0
Ishadutta Yadav,Andrew Potter,1.0
Michael Krishnan,Andrew Potter,1.0
Andrew Potter,Satyanarayana Reddy Janga,1.0
Andrew Potter,Sergey Tolkachov,1.0
Yongbo Zeng,Andrew Potter,1.0
Andrew R. Michaelis,Auroop R. Ganguly,1.0
Evan Kodra,Andrew R. Michaelis,1.0
Andrew R. Michaelis,Ramakrishna R. Nemani,1.0
Sangram Ganguly,Andrew R. Michaelis,1.0
Thomas Vandal,Andrew R. Michaelis,1.0
Andrew Salopek,Fang Jin,1.0
Andrew Salopek,Liang Zhao 0002,1.0
Long Hoang Nguyen 0002,Andrew Salopek,1.0
Andrew Stephen McGough,Boguslaw Obara,1.0
Georgios Theodoropoulos 0001,Andrew Stephen McGough,1.0
Ibad Kureshi,Andrew Stephen McGough,1.0
John Brennan,Andrew Stephen McGough,1.0
Stephen Bonner,Andrew Stephen McGough,1.0
Andrew Tomkins,Deepak Agarwal,1.0
Andrew Tomkins,Larry P. Heck,1.0
Maithra Raghu,Andrew Tomkins,1.0
Muthu Muthukrishnan,Andrew Tomkins,1.0
Ravi Kumar 0001,Andrew Tomkins,1.0
Tamás Sarlós,Andrew Tomkins,1.0
David Goldberg 0001,Andrew Trotman,1.0
Andrew Trotman,Wei Min,1.0
Andrew Trotman,Xiao Wang,1.0
Andrew Trotman,Zongru Wan,1.0
Luca Soldaini,Andrew Yates,1.0
Andrew Yates,Nazli Goharian,1.0
Andrii Shalaginov,Jan William Johnsen,1.0
Andrii Shalaginov,Katrin Franke,1.0
Andrzej Janusz,Dominik Slezak,1.0
Andrzej Janusz,Marcin S. Szczuka,1.0
Marek Grzegorowski,Andrzej Janusz,1.0
Karol Wegrzycki,Andrzej Pacuk,1.0
Piotr Sankowski,Andrzej Pacuk,1.0
Andrzej Pacuk,Piotr Wygocki,1.0
Aniko Hannak,András Vörös 0002,1.0
András Vörös 0002,Bálint Daróczy,1.0
Johannes Wachs,András Vörös 0002,1.0
Simon Marcin,André Csillaghy,1.0
André L. M. Vilela,Hua Xu,1.0
André L. M. Vilela,Lixin Tian,1.0
Minggang Wang,André L. M. Vilela,1.0
André L. M. Vilela,Ruijin Du,1.0
André Lopes,Caio Ponte,1.0
Carlos Caminha,André Lopes,1.0
Elizabeth Furtado,André Lopes,1.0
André Lopes,Sofia Cavalcante,1.0
Vasco Furtado,André Lopes,1.0
André Lopes,Victor Dantas,1.0
André Luckow,Christopher Gropp,1.0
André Luckow,Ramu Nerella,1.0
Yuheng Du,André Luckow,1.0
André Luiz da Costa Carvalho,Fernando Anglada Lores,1.0
Marco Cristo,André Luiz da Costa Carvalho,1.0
André Luiz da Costa Carvalho,Maria da Graça Campos Pimentel,1.0
Raíza Hanada,André Luiz da Costa Carvalho,1.0
Antonio Thome,Andréa Cacho,1.0
Andréa Cacho,Frederico Lopes,1.0
Andréa Cacho,Maria Valeria Araujo,1.0
Mickael Figueredo,Andréa Cacho,1.0
Nélio Cacho,Andréa Cacho,1.0
Andrés Abeliuk,Gerardo Berbeglia,1.0
Andrés Abeliuk,Kristina Lerman,1.0
Andrés Abeliuk,Pascal Van Hentenryck,1.0
Andrés Abeliuk,Tad Hogg,1.0
Aneesh Sharma,Ashish Goel,1.0
Aneesh Sharma,C. Seshadhri,1.0
Jon M. Kleinberg,Aneesh Sharma,1.0
Krishna Kamath,Aneesh Sharma,1.0
Rahmtin Rotabi,Aneesh Sharma,1.0
Arunkumar Bagavathi,Angelina A. Tzacheva,1.0
Katarzyna A. Tarnowska,Angelina A. Tzacheva,1.0
Pranava Mummoju,Angelina A. Tzacheva,1.0
Angelina A. Tzacheva,Zbigniew W. Ras,1.0
Angelo Furno,Eugenio Zimeo,1.0
Angelo Furno,Nour-Eddin El Faouzi,1.0
Angelo Furno,Rajesh Sharma,1.0
Aniket Kittur,Dafna Shahaf,1.0
Joel Chan,Aniket Kittur,1.0
Tom Hope,Aniket Kittur,1.0
Aniko Hannak,Bálint Daróczy,1.0
Johannes Wachs,Aniko Hannak,1.0
Cao Xiao,Anil K. Jain 0001,1.0
Fei Wang 0001,Anil K. Jain 0001,1.0
Inci M. Baytas,Anil K. Jain 0001,1.0
Anil K. Jain 0001,Jiayu Zhou,1.0
Xi Zhang,Anil K. Jain 0001,1.0
Jose Cadena,Anil Vullikanti,1.0
Saliya Ekanayake,Anil Vullikanti,1.0
Mayank Singh 0001,Animesh Mukherjee 0001,1.0
Pawan Goyal,Animesh Mukherjee 0001,1.0
Rajdeep Sarkar,Animesh Mukherjee 0001,1.0
Animesh Mukherjee 0001,Soumen Chakrabarti,1.0
Suman Kalyan Maity,Animesh Mukherjee 0001,1.0
Anirban Das,Jisheng Wang,1.0
Anirban Das,Min-Yi Shen,1.0
Aniruddha Datta,M. Sam Mannan,1.0
Pankaj Goel,Aniruddha Datta,1.0
Anis Zaman,Henry A. Kautz,1.0
Anis Zaman,Nabil Hossain,1.0
Anja Evelyn Amundsen,Kenneth M. Ovens,1.0
Ankit Desai,Sanjay Chaudhary,1.0
Faizan Javed,Ankita Joshi,1.0
Qiaoling Liu,Ankita Joshi,1.0
Vachik S. Dave,Ankita Joshi,1.0
Ankita R. Nambiar,Debojyoti Dutta,1.0
Ankita R. Nambiar,Nikitha Reddy,1.0
Ankush Khandelwal,Anuj Karpatne,1.0
Ankush Khandelwal,Guruprasad Nayak,1.0
Ankush Khandelwal,James Gerber,1.0
Ankush Khandelwal,Kimberly Carlson,1.0
Ankush Khandelwal,Paul C. West,1.0
Ankush Khandelwal,Vipin Kumar,2.0
Xiaowei Jia,Ankush Khandelwal,2.0
Yifan Hu,Ankush Khandelwal,1.0
Hongbo Deng,Anlei Dong,1.0
Anlei Dong,Hongyuan Zha,1.0
Liangda Li,Anlei Dong,1.0
Anlei Dong,Ricardo Baeza-Yates,1.0
Anlei Dong,Yi Chang 0001,1.0
Bokai Cao,Ann B. Ragin,1.0
Chun-Ta Lu,Ann B. Ragin,2.0
Guixiang Ma,Ann B. Ragin,1.0
Lifang He 0001,Ann B. Ragin,2.0
Philip S. Yu,Ann B. Ragin,2.0
Shen Wang 0005,Ann B. Ragin,1.0
Weixiang Shao,Ann B. Ragin,1.0
Ann Yuan,Deb Roy,1.0
Prashanth Vijayaraghavan,Ann Yuan,1.0
Soroush Vosoughi,Ann Yuan,1.0
Anna E. Tschiffely,Fei Wang 0001,1.0
Anna E. Tschiffely,Ian Davidson,1.0
Peter B. Walker,Anna E. Tschiffely,1.0
Zilong Bai,Anna E. Tschiffely,1.0
Anna Monreale,Dino Pedreschi,1.0
Anna Monreale,Fosca Giannotti,1.0
Anna Monreale,Mirco Nanni,1.0
Riccardo Guidotti,Anna Monreale,1.0
Anna Samoilenko,Florian Lemmerich,1.0
Anna Samoilenko,Katrin Weller,1.0
Anna Samoilenko,Maria Zens,1.0
Anna Samoilenko,Markus Strohmaier,1.0
Anne M. Denton,Arighna Roy,1.0
Anneke Buffone,Hao Peng,1.0
Anneke Buffone,Johannes C. Eichstaedt,1.0
Anneke Buffone,Lyle H. Ungar,1.0
Muhammad Abdul-Mageed,Anneke Buffone,1.0
João Leitão 0001,Annette Bieniusa,1.0
Nuno M. Preguiça,Annette Bieniusa,1.0
Pedro Fouto,Annette Bieniusa,1.0
Santiago J. Castiñeira,Annette Bieniusa,1.0
Annisa,Asif Zaman,1.0
Chen Li 0027,Annisa,1.0
Annisa,Yasuhiko Morimoto,1.0
Dimitri Van Landuyt,Ansar Rafique,1.0
Vincent Reniers,Ansar Rafique,1.0
Ansar Rafique,Wouter Joosen,1.0
Ansh Shukla,Arvind Narayanan,1.0
Jessica Su,Ansh Shukla,1.0
Ansh Shukla,Sharad Goel,1.0
Ryan Spring,Anshumali Shrivastava,1.0
Bin Tong,Anshuman Sahu,1.0
Makoto Iwayama,Anshuman Sahu,1.0
Martin Klinkigt,Anshuman Sahu,1.0
Anshuman Sahu,Ravigopal Vennelakanti,1.0
Toshihiko Yanase,Anshuman Sahu,1.0
Yoshiyuki Kobayashi,Anshuman Sahu,1.0
Gaël Dias,Antal van den Bosch,1.0
Marten Düring,Antal van den Bosch,1.0
Mohammed Hasanuzzaman,Antal van den Bosch,1.0
Antara Palit,Christopher Simpkin,1.0
Antara Palit,Mudhakar Srivatsa,1.0
Antara Palit,Raghu K. Ganti,1.0
Anthony Carella,Murat Kotsoev,1.0
Anthony Carella,Traian Marius Truta,1.0
Arno Candel,Anthony Chong,1.0
Eduardo Ariño de la Rubia,Anthony Chong,1.0
Anthony Chong,Jeong-Yoon Lee,1.0
Szilárd Pafka,Anthony Chong,1.0
Usama M. Fayyad,Anthony Chong,1.0
Bevan Koopman,Anthony Deacon,1.0
Guido Zuccon,Anthony Deacon,1.0
Harrisen Scells,Anthony Deacon,1.0
Anthony Deacon,Leif Azzopardi,1.0
Anthony Deacon,Shlomo Geva,1.0
Anthony Ian Wirth,David F. Gleich,1.0
Nate Veldt,Anthony Ian Wirth,1.0
Diego Furtado Silva,Anthony J. Bagnall,1.0
Anthony J. Bagnall,Eamonn J. Keogh,1.0
François Petitjean,Anthony J. Bagnall,1.0
Germain Forestier,Anthony J. Bagnall,1.0
Hoang Anh Dau,Anthony J. Bagnall,1.0
